# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                    Version                   Build  Channel
ForkPoolWorker-44 countReadsInRegions_worker: processing 1300 (204400.8 per sec) @ chrUn_KI270516v1:0-1300
ForkPoolWorker-23,  processing 0 (0.0 per sec) reads @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-23 countReadsInRegions_worker: processing 43739 (1234495.4 per sec) @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-23,  processing 0 (0.0 per sec) reads @ chr2_KI270715v1_random:0-161471
ForkPoolWorker-23 countReadsInRegions_worker: processing 161471 (6343390.8 per sec) @ chr2_KI270715v1_random:0-161471
ForkPoolWorker-23,  processing 101 (50317.7 per sec) reads @ chr8:100000000-105000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7700503.3 per sec) @ chr8:100000000-105000000
ForkPoolWorker-23,  processing 12 (16986.7 per sec) reads @ chr10:60000000-65000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7164033.9 per sec) @ chr10:60000000-65000000
ForkPoolWorker-23,  processing 80 (44496.0 per sec) reads @ chr7:125000000-130000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7204687.6 per sec) @ chr7:125000000-130000000
ForkPoolWorker-23,  processing 36 (37909.9 per sec) reads @ chr2:35000000-40000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7232025.0 per sec) @ chr2:35000000-40000000
ForkPoolWorker-23,  processing 27 (31990.5 per sec) reads @ chr18:50000000-55000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7243122.6 per sec) @ chr18:50000000-55000000
ForkPoolWorker-23,  processing 150 (68706.5 per sec) reads @ chr8:20000000-25000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7223122.5 per sec) @ chr8:20000000-25000000
ForkPoolWorker-23,  processing 0 (0.0 per sec) reads @ chrUn_KI270747v1:0-198735
ForkPoolWorker-23 countReadsInRegions_worker: processing 198735 (5726420.9 per sec) @ chrUn_KI270747v1:0-198735
ForkPoolWorker-23,  processing 51 (46111.1 per sec) reads @ chr16:80000000-85000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7287007.7 per sec) @ chr16:80000000-85000000
ForkPoolWorker-23,  processing 43 (40356.9 per sec) reads @ chr20:50000000-55000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7279406.9 per sec) @ chr20:50000000-55000000
ForkPoolWorker-23,  processing 0 (0.0 per sec) reads @ chrUn_KI270593v1:0-3041
ForkPoolWorker-23 countReadsInRegions_worker: processing 3041 (482810.1 per sec) @ chrUn_KI270593v1:0-3041
ForkPoolWorker-23,  processing 0 (0.0 per sec) reads @ chrUn_GL000216v2:0-176608
ForkPoolWorker-23 countReadsInRegions_worker: processing 176608 (6395127.7 per sec) @ chrUn_GL000216v2:0-176608
ForkPoolWorker-23,  processing 5 (8916.5 per sec) reads @ chr14:40000000-45000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7253188.1 per sec) @ chr14:40000000-45000000
ForkPoolWorker-23,  processing 55 (48109.8 per sec) reads @ chr7:45000000-50000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7261234.5 per sec) @ chr7:45000000-50000000
ForkPoolWorker-23,  processing 24 (28403.9 per sec) reads @ chr4:140000000-145000000
ForkPoolWorker-23 countReadsInRegions_worker: processing 5000000 (7231461.4 per sec) @ chr4:140000000-145000000
ForkPoolWorker-5,  processing 210 (4060.1 per sec) reads @ chr2:240000000-242193529
ForkPoolWorker-5 countReadsInRegions_worker: processing 2193529 (6382206.7 per sec) @ chr2:240000000-242193529
ForkPoolWorker-5,  processing 23 (29013.2 per sec) reads @ chr9:80000000-85000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7393408.0 per sec) @ chr9:80000000-85000000
ForkPoolWorker-5,  processing 0 (0.0 per sec) reads @ chrUn_KI270302v1:0-2274
ForkPoolWorker-5 countReadsInRegions_worker: processing 2274 (265937.5 per sec) @ chrUn_KI270302v1:0-2274
ForkPoolWorker-5,  processing 0 (0.0 per sec) reads @ chr22:0-5000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7018902.8 per sec) @ chr22:0-5000000
ForkPoolWorker-5,  processing 499 (76016.3 per sec) reads @ chr22:50000000-50818468
ForkPoolWorker-5 countReadsInRegions_worker: processing 818468 (6401541.8 per sec) @ chr22:50000000-50818468
ForkPoolWorker-5,  processing 2 (3738.2 per sec) reads @ chr6:100000000-105000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7045198.5 per sec) @ chr6:100000000-105000000
ForkPoolWorker-5,  processing 288 (67642.5 per sec) reads @ chr17:15000000-20000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (6993136.1 per sec) @ chr17:15000000-20000000
ForkPoolWorker-5,  processing 131 (60062.7 per sec) reads @ chr10:95000000-100000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7009739.1 per sec) @ chr10:95000000-100000000
ForkPoolWorker-5,  processing 0 (0.0 per sec) reads @ chrUn_KI270751v1:0-150742
ForkPoolWorker-5 countReadsInRegions_worker: processing 150742 (5502343.4 per sec) @ chrUn_KI270751v1:0-150742
ForkPoolWorker-5,  processing 51 (42025.4 per sec) reads @ chr10:65000000-70000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7007989.3 per sec) @ chr10:65000000-70000000
ForkPoolWorker-5,  processing 16 (22407.0 per sec) reads @ chr3:165000000-170000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7003486.5 per sec) @ chr3:165000000-170000000
ForkPoolWorker-5,  processing 58 (44563.0 per sec) reads @ chr6:5000000-10000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (6996477.0 per sec) @ chr6:5000000-10000000
ForkPoolWorker-5,  processing 0 (0.0 per sec) reads @ chrUn_KI270393v1:0-1308
ForkPoolWorker-5 countReadsInRegions_worker: processing 1308 (204783.5 per sec) @ chrUn_KI270393v1:0-1308
ForkPoolWorker-5,  processing 0 (0.0 per sec) reads @ chr1_KI270710v1_random:0-40176
ForkPoolWorker-5 countReadsInRegions_worker: processing 40176 (3875672.3 per sec) @ chr1_KI270710v1_random:0-40176
ForkPoolWorker-5,  processing 166 (67018.4 per sec) reads @ chr7:155000000-159345973
ForkPoolWorker-5 countReadsInRegions_worker: processing 4345973 (6959580.7 per sec) @ chr7:155000000-159345973
ForkPoolWorker-5,  processing 5 (8749.1 per sec) reads @ chr4:90000000-95000000
ForkPoolWorker-5 countReadsInRegions_worker: processing 5000000 (7011035.0 per sec) @ chr4:90000000-95000000
ForkPoolWorker-14,  processing 19 (398.7 per sec) reads @ chr2:40000000-45000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (6565921.4 per sec) @ chr2:40000000-45000000
ForkPoolWorker-14,  processing 23 (21272.1 per sec) reads @ chrX:145000000-150000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (6952612.6 per sec) @ chrX:145000000-150000000
ForkPoolWorker-14,  processing 164 (66460.5 per sec) reads @ chr14:105000000-107043718
ForkPoolWorker-14 countReadsInRegions_worker: processing 2043718 (7209113.3 per sec) @ chr14:105000000-107043718
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chr22_KI270732v1_random:0-41543
ForkPoolWorker-14 countReadsInRegions_worker: processing 41543 (3690514.9 per sec) @ chr22_KI270732v1_random:0-41543
ForkPoolWorker-14,  processing 29 (33740.6 per sec) reads @ chr15:55000000-60000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7309760.5 per sec) @ chr15:55000000-60000000
ForkPoolWorker-14,  processing 427 (83530.1 per sec) reads @ chr1:5000000-10000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7136733.6 per sec) @ chr1:5000000-10000000
ForkPoolWorker-14,  processing 56 (48750.7 per sec) reads @ chrX:110000000-115000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7277302.7 per sec) @ chrX:110000000-115000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270538v1:0-91309
ForkPoolWorker-14 countReadsInRegions_worker: processing 91309 (5107118.4 per sec) @ chrUn_KI270538v1:0-91309
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270422v1:0-1445
ForkPoolWorker-14 countReadsInRegions_worker: processing 1445 (257642.0 per sec) @ chrUn_KI270422v1:0-1445
ForkPoolWorker-14,  processing 84 (66176.1 per sec) reads @ chr1:60000000-65000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7264584.9 per sec) @ chr1:60000000-65000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270310v1:0-1201
ForkPoolWorker-14 countReadsInRegions_worker: processing 1201 (197087.5 per sec) @ chrUn_KI270310v1:0-1201
ForkPoolWorker-14,  processing 510 (79396.3 per sec) reads @ chr11:0-5000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7219924.6 per sec) @ chr11:0-5000000
ForkPoolWorker-14,  processing 34 (38563.1 per sec) reads @ chr5:165000000-170000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7260337.1 per sec) @ chr5:165000000-170000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270414v1:0-2489
ForkPoolWorker-14 countReadsInRegions_worker: processing 2489 (402127.1 per sec) @ chrUn_KI270414v1:0-2489
ForkPoolWorker-14,  processing 11 (17924.4 per sec) reads @ chr11:35000000-40000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7243007.6 per sec) @ chr11:35000000-40000000
ForkPoolWorker-14,  processing 70 (54230.0 per sec) reads @ chr10:45000000-50000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7232616.1 per sec) @ chr10:45000000-50000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270754v1:0-40191
ForkPoolWorker-14 countReadsInRegions_worker: processing 40191 (3805523.4 per sec) @ chrUn_KI270754v1:0-40191
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270396v1:0-1880
ForkPoolWorker-14 countReadsInRegions_worker: processing 1880 (338337.4 per sec) @ chrUn_KI270396v1:0-1880
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270305v1:0-1472
ForkPoolWorker-14 countReadsInRegions_worker: processing 1472 (273537.5 per sec) @ chrUn_KI270305v1:0-1472
ForkPoolWorker-14,  processing 10 (16244.4 per sec) reads @ chr1:195000000-200000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7255775.4 per sec) @ chr1:195000000-200000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr3_GL000221v1_random:0-155397
ForkPoolWorker-27 countReadsInRegions_worker: processing 155397 (3179286.1 per sec) @ chr3_GL000221v1_random:0-155397
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270521v1:0-7642
ForkPoolWorker-27 countReadsInRegions_worker: processing 7642 (1122142.2 per sec) @ chrUn_KI270521v1:0-7642
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270579v1:0-31033
ForkPoolWorker-27 countReadsInRegions_worker: processing 31033 (3397771.6 per sec) @ chrUn_KI270579v1:0-31033
ForkPoolWorker-27,  processing 15 (13559.2 per sec) reads @ chr4:105000000-110000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7412005.2 per sec) @ chr4:105000000-110000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr1:135000000-140000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7072517.2 per sec) @ chr1:135000000-140000000
ForkPoolWorker-27,  processing 10 (12675.4 per sec) reads @ chr11:85000000-90000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7190759.7 per sec) @ chr11:85000000-90000000
ForkPoolWorker-27,  processing 347 (71107.3 per sec) reads @ chr17:40000000-45000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7143839.7 per sec) @ chr17:40000000-45000000
ForkPoolWorker-27,  processing 12 (13770.6 per sec) reads @ chr9:0-5000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7199459.0 per sec) @ chr9:0-5000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr16_KI270728v1_random:0-1872759
ForkPoolWorker-27 countReadsInRegions_worker: processing 1872759 (7115563.7 per sec) @ chr16_KI270728v1_random:0-1872759
ForkPoolWorker-27,  processing 29 (34862.4 per sec) reads @ chr1:65000000-70000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7319797.5 per sec) @ chr1:65000000-70000000
ForkPoolWorker-27,  processing 457 (81365.0 per sec) reads @ chr6:35000000-40000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7237498.4 per sec) @ chr6:35000000-40000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr22:5000000-10000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7314091.8 per sec) @ chr22:5000000-10000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr9:55000000-60000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7322857.0 per sec) @ chr9:55000000-60000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr22_KI270737v1_random:0-103838
ForkPoolWorker-27 countReadsInRegions_worker: processing 103838 (4539399.4 per sec) @ chr22_KI270737v1_random:0-103838
ForkPoolWorker-27,  processing 6 (10335.0 per sec) reads @ chr5:85000000-90000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7262300.7 per sec) @ chr5:85000000-90000000
ForkPoolWorker-27,  processing 15 (21739.7 per sec) reads @ chr10:20000000-25000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7259178.5 per sec) @ chr10:20000000-25000000
ForkPoolWorker-50,  processing 0 (0.0 per sec) reads @ chrUn_KI270419v1:0-1029
ForkPoolWorker-50 countReadsInRegions_worker: processing 1029 (39657.6 per sec) @ chrUn_KI270419v1:0-1029
ForkPoolWorker-50,  processing 73 (4662.9 per sec) reads @ chr12:105000000-110000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7004340.2 per sec) @ chr12:105000000-110000000
ForkPoolWorker-50,  processing 7 (12682.6 per sec) reads @ chr12:40000000-45000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7195832.6 per sec) @ chr12:40000000-45000000
ForkPoolWorker-50,  processing 0 (0.0 per sec) reads @ chr5_GL000208v1_random:0-92689
ForkPoolWorker-50 countReadsInRegions_worker: processing 92689 (5061330.3 per sec) @ chr5_GL000208v1_random:0-92689
ForkPoolWorker-50,  processing 116 (57866.2 per sec) reads @ chr15:85000000-90000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7256031.5 per sec) @ chr15:85000000-90000000
ForkPoolWorker-50,  processing 0 (0.0 per sec) reads @ chr22_KI270734v1_random:0-165050
ForkPoolWorker-50 countReadsInRegions_worker: processing 165050 (6088618.9 per sec) @ chr22_KI270734v1_random:0-165050
ForkPoolWorker-50,  processing 15 (21341.4 per sec) reads @ chr3:145000000-150000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7328297.2 per sec) @ chr3:145000000-150000000
ForkPoolWorker-50,  processing 1238 (87183.3 per sec) reads @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-50 countReadsInRegions_worker: processing 179772 (4201338.5 per sec) @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-50,  processing 2 (3792.3 per sec) reads @ chr8:110000000-115000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7150847.7 per sec) @ chr8:110000000-115000000
ForkPoolWorker-50,  processing 23 (27594.1 per sec) reads @ chr8:90000000-95000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7162206.2 per sec) @ chr8:90000000-95000000
ForkPoolWorker-50,  processing 38 (37204.4 per sec) reads @ chr6:150000000-155000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7177531.6 per sec) @ chr6:150000000-155000000
ForkPoolWorker-50,  processing 18 (24036.1 per sec) reads @ chr5:95000000-100000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7168025.2 per sec) @ chr5:95000000-100000000
ForkPoolWorker-50,  processing 55 (45126.5 per sec) reads @ chr14:50000000-55000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7214125.3 per sec) @ chr14:50000000-55000000
ForkPoolWorker-50,  processing 26 (32738.5 per sec) reads @ chr15:100000000-101991189
ForkPoolWorker-50 countReadsInRegions_worker: processing 1991189 (7049419.7 per sec) @ chr15:100000000-101991189
ForkPoolWorker-50,  processing 76 (47548.8 per sec) reads @ chr11:15000000-20000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7287521.8 per sec) @ chr11:15000000-20000000
ForkPoolWorker-50,  processing 304 (74421.8 per sec) reads @ chr1:150000000-155000000
ForkPoolWorker-50 countReadsInRegions_worker: processing 5000000 (7223426.0 per sec) @ chr1:150000000-155000000
ForkPoolWorker-36,  processing 73 (1725.3 per sec) reads @ chr11:75000000-80000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6299793.1 per sec) @ chr11:75000000-80000000
ForkPoolWorker-36,  processing 6 (8213.4 per sec) reads @ chr9:40000000-45000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6941226.3 per sec) @ chr9:40000000-45000000
ForkPoolWorker-36,  processing 17 (22130.1 per sec) reads @ chr2:65000000-70000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6982007.2 per sec) @ chr2:65000000-70000000
ForkPoolWorker-36,  processing 364 (70001.2 per sec) reads @ chr7:5000000-10000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6932504.7 per sec) @ chr7:5000000-10000000
ForkPoolWorker-36,  processing 425 (71857.9 per sec) reads @ chr9:130000000-135000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6912822.7 per sec) @ chr9:130000000-135000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270755v1:0-36723
ForkPoolWorker-36 countReadsInRegions_worker: processing 36723 (3291184.3 per sec) @ chrUn_KI270755v1:0-36723
ForkPoolWorker-36,  processing 13 (16684.8 per sec) reads @ chr7:80000000-85000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6924884.2 per sec) @ chr7:80000000-85000000
ForkPoolWorker-36,  processing 27 (30874.1 per sec) reads @ chr3:75000000-80000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6925414.7 per sec) @ chr3:75000000-80000000
ForkPoolWorker-36,  processing 348 (73960.9 per sec) reads @ chr11:70000000-75000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6899052.8 per sec) @ chr11:70000000-75000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270757v1:0-71251
ForkPoolWorker-36 countReadsInRegions_worker: processing 71251 (4503237.6 per sec) @ chrUn_KI270757v1:0-71251
ForkPoolWorker-36,  processing 415 (70921.9 per sec) reads @ chr17:5000000-10000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6929199.4 per sec) @ chr17:5000000-10000000
ForkPoolWorker-36,  processing 111 (55319.4 per sec) reads @ chr6:165000000-170000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6968680.8 per sec) @ chr6:165000000-170000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270517v1:0-3253
ForkPoolWorker-36 countReadsInRegions_worker: processing 3253 (491430.3 per sec) @ chrUn_KI270517v1:0-3253
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chr17_KI270729v1_random:0-280839
ForkPoolWorker-36 countReadsInRegions_worker: processing 280839 (5996111.6 per sec) @ chr17_KI270729v1_random:0-280839
ForkPoolWorker-16,  processing 316 (6201.2 per sec) reads @ chrM:0-16569
ForkPoolWorker-16 countReadsInRegions_worker: processing 16569 (276800.3 per sec) @ chrM:0-16569
ForkPoolWorker-16,  processing 27 (30681.7 per sec) reads @ chr1:175000000-180000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6793805.6 per sec) @ chr1:175000000-180000000
ForkPoolWorker-16,  processing 10 (12622.0 per sec) reads @ chr3:60000000-65000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6950603.3 per sec) @ chr3:60000000-65000000
ForkPoolWorker-16,  processing 8 (10453.1 per sec) reads @ chr7:10000000-15000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6969074.4 per sec) @ chr7:10000000-15000000
ForkPoolWorker-16,  processing 5 (7952.8 per sec) reads @ chr2:145000000-150000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6980361.9 per sec) @ chr2:145000000-150000000
ForkPoolWorker-16,  processing 62 (40537.3 per sec) reads @ chr16:55000000-60000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6948643.4 per sec) @ chr16:55000000-60000000
ForkPoolWorker-16,  processing 15 (20506.7 per sec) reads @ chr5:105000000-110000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6969711.4 per sec) @ chr5:105000000-110000000
ForkPoolWorker-16,  processing 17 (20296.9 per sec) reads @ chr2:220000000-225000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6965611.6 per sec) @ chr2:220000000-225000000
ForkPoolWorker-16,  processing 70 (46655.2 per sec) reads @ chr20:15000000-20000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6968433.0 per sec) @ chr20:15000000-20000000
ForkPoolWorker-16,  processing 33 (33932.8 per sec) reads @ chr16:50000000-55000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6955760.3 per sec) @ chr16:50000000-55000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chr13:0-5000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6953036.8 per sec) @ chr13:0-5000000
ForkPoolWorker-16,  processing 14 (20896.9 per sec) reads @ chr19:20000000-25000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (6957050.2 per sec) @ chr19:20000000-25000000
ForkPoolWorker-21,  processing 0 (0.0 per sec) reads @ chrY:50000000-55000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7009472.0 per sec) @ chrY:50000000-55000000
ForkPoolWorker-21,  processing 9 (8139.0 per sec) reads @ chr4:60000000-65000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6925734.9 per sec) @ chr4:60000000-65000000
ForkPoolWorker-21,  processing 40 (33729.8 per sec) reads @ chr8:45000000-50000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6943244.0 per sec) @ chr8:45000000-50000000
ForkPoolWorker-21,  processing 12 (16941.0 per sec) reads @ chr4:50000000-55000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6998980.1 per sec) @ chr4:50000000-55000000
ForkPoolWorker-21,  processing 286 (73467.1 per sec) reads @ chr17:35000000-40000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6968917.0 per sec) @ chr17:35000000-40000000
ForkPoolWorker-21,  processing 1837 (83939.1 per sec) reads @ chr16:0-5000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6786153.0 per sec) @ chr16:0-5000000
ForkPoolWorker-21,  processing 30 (33897.9 per sec) reads @ chr13:45000000-50000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6989872.9 per sec) @ chr13:45000000-50000000
ForkPoolWorker-21,  processing 305 (74285.0 per sec) reads @ chr10:100000000-105000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6929304.7 per sec) @ chr10:100000000-105000000
ForkPoolWorker-21,  processing 33 (41490.4 per sec) reads @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-21 countReadsInRegions_worker: processing 40745 (3400933.7 per sec) @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-21,  processing 0 (0.0 per sec) reads @ chr11:50000000-55000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6972269.5 per sec) @ chr11:50000000-55000000
ForkPoolWorker-21,  processing 15 (19406.1 per sec) reads @ chr2:135000000-140000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6961738.4 per sec) @ chr2:135000000-140000000
ForkPoolWorker-21,  processing 30 (30038.0 per sec) reads @ chr10:10000000-15000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6962420.3 per sec) @ chr10:10000000-15000000
ForkPoolWorker-19,  processing 23 (516.8 per sec) reads @ chr2:225000000-230000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (6251010.1 per sec) @ chr2:225000000-230000000
ForkPoolWorker-19,  processing 62 (36797.3 per sec) reads @ chr6:145000000-150000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7154570.5 per sec) @ chr6:145000000-150000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chr9_KI270720v1_random:0-39050
ForkPoolWorker-19 countReadsInRegions_worker: processing 39050 (3519815.4 per sec) @ chr9_KI270720v1_random:0-39050
ForkPoolWorker-19,  processing 474 (77111.9 per sec) reads @ chr21:45000000-46709983
ForkPoolWorker-19 countReadsInRegions_worker: processing 1709983 (6946261.4 per sec) @ chr21:45000000-46709983
ForkPoolWorker-19,  processing 42 (45030.9 per sec) reads @ chr17:20000000-25000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7310568.2 per sec) @ chr17:20000000-25000000
ForkPoolWorker-19,  processing 4 (7577.8 per sec) reads @ chr4:95000000-100000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7299006.5 per sec) @ chr4:95000000-100000000
ForkPoolWorker-19,  processing 19 (25218.9 per sec) reads @ chr7:35000000-40000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7289490.0 per sec) @ chr7:35000000-40000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrUn_KI270424v1:0-2140
ForkPoolWorker-19 countReadsInRegions_worker: processing 2140 (346235.6 per sec) @ chrUn_KI270424v1:0-2140
ForkPoolWorker-19,  processing 56 (47221.8 per sec) reads @ chr11:5000000-10000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7279000.1 per sec) @ chr11:5000000-10000000
ForkPoolWorker-19,  processing 44 (44076.8 per sec) reads @ chr4:115000000-120000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7270453.0 per sec) @ chr4:115000000-120000000
ForkPoolWorker-19,  processing 36 (31842.0 per sec) reads @ chrX:65000000-70000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7261855.6 per sec) @ chrX:65000000-70000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chr1_KI270706v1_random:0-175055
ForkPoolWorker-19 countReadsInRegions_worker: processing 175055 (5858545.1 per sec) @ chr1_KI270706v1_random:0-175055
ForkPoolWorker-19,  processing 452 (76343.0 per sec) reads @ chr17:0-5000000
ForkPoolWorker-19 countReadsInRegions_worker: processing 5000000 (7223747.0 per sec) @ chr17:0-5000000
ForkPoolWorker-19,  processing 0 (0.0 per sec) reads @ chrUn_KI270509v1:0-2318
ForkPoolWorker-19 countReadsInRegions_worker: processing 2318 (375049.1 per sec) @ chrUn_KI270509v1:0-2318
