# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                    Version                   Build  Channel
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (10749972.8 per sec) @ chr2:20000000-25000000
ForkPoolWorker-9,  processing 1 (2571.6 per sec) reads @ chrUn_GL000224v1:0-179693
ForkPoolWorker-9 countReadsInRegions_worker: processing 179693 (8236927.1 per sec) @ chrUn_GL000224v1:0-179693
ForkPoolWorker-9,  processing 1468 (56696.5 per sec) reads @ chr22:45000000-50000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11251189.7 per sec) @ chr22:45000000-50000000
ForkPoolWorker-9,  processing 0 (0.0 per sec) reads @ chrUn_KI270748v1:0-93321
ForkPoolWorker-9 countReadsInRegions_worker: processing 93321 (6613890.3 per sec) @ chrUn_KI270748v1:0-93321
ForkPoolWorker-9,  processing 1838 (57381.4 per sec) reads @ chr12:5000000-10000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (10840112.4 per sec) @ chr12:5000000-10000000
ForkPoolWorker-9,  processing 0 (0.0 per sec) reads @ chrUn_KI270333v1:0-2699
ForkPoolWorker-9 countReadsInRegions_worker: processing 2699 (394604.9 per sec) @ chrUn_KI270333v1:0-2699
ForkPoolWorker-9,  processing 536 (53867.2 per sec) reads @ chr14:90000000-95000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11492320.7 per sec) @ chr14:90000000-95000000
ForkPoolWorker-9,  processing 222 (52074.0 per sec) reads @ chr1:55000000-60000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11681580.0 per sec) @ chr1:55000000-60000000
ForkPoolWorker-9,  processing 351 (52926.4 per sec) reads @ chr2:85000000-90000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11459533.9 per sec) @ chr2:85000000-90000000
ForkPoolWorker-9,  processing 230 (51033.7 per sec) reads @ chr1:245000000-248956422
ForkPoolWorker-9 countReadsInRegions_worker: processing 3956422 (11296770.8 per sec) @ chr1:245000000-248956422
ForkPoolWorker-9,  processing 0 (0.0 per sec) reads @ chr9:50000000-55000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11943207.5 per sec) @ chr9:50000000-55000000
ForkPoolWorker-9,  processing 163 (49939.5 per sec) reads @ chr8:25000000-30000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11945064.7 per sec) @ chr8:25000000-30000000
ForkPoolWorker-9,  processing 653 (55482.2 per sec) reads @ chr2:95000000-100000000
ForkPoolWorker-9 countReadsInRegions_worker: processing 5000000 (11566894.5 per sec) @ chr2:95000000-100000000
ForkPoolWorker-45,  processing 58 (9666.2 per sec) reads @ chr2:190000000-195000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (9852967.9 per sec) @ chr2:190000000-195000000
ForkPoolWorker-45,  processing 1456 (54649.9 per sec) reads @ chr2:240000000-242193529
ForkPoolWorker-45 countReadsInRegions_worker: processing 2193529 (10237475.9 per sec) @ chr2:240000000-242193529
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chr21:0-5000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (12125651.3 per sec) @ chr21:0-5000000
ForkPoolWorker-45,  processing 1625 (56250.8 per sec) reads @ chr7:100000000-105000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11433817.9 per sec) @ chr7:100000000-105000000
ForkPoolWorker-45,  processing 137 (47829.2 per sec) reads @ chr10:20000000-25000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (12150338.1 per sec) @ chr10:20000000-25000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270743v1:0-210658
ForkPoolWorker-45 countReadsInRegions_worker: processing 210658 (8626951.0 per sec) @ chrUn_KI270743v1:0-210658
ForkPoolWorker-45,  processing 147 (47810.4 per sec) reads @ chr13:50000000-55000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (12023609.7 per sec) @ chr13:50000000-55000000
ForkPoolWorker-45,  processing 466 (55327.2 per sec) reads @ chr7:75000000-80000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11747717.4 per sec) @ chr7:75000000-80000000
ForkPoolWorker-45,  processing 25 (27652.3 per sec) reads @ chr7:60000000-65000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (12124109.0 per sec) @ chr7:60000000-65000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270395v1:0-1143
ForkPoolWorker-45 countReadsInRegions_worker: processing 1143 (169264.9 per sec) @ chrUn_KI270395v1:0-1143
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270448v1:0-7992
ForkPoolWorker-45 countReadsInRegions_worker: processing 7992 (1142848.1 per sec) @ chrUn_KI270448v1:0-7992
ForkPoolWorker-45,  processing 725 (55997.2 per sec) reads @ chr22:30000000-35000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11698568.1 per sec) @ chr22:30000000-35000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chr9_KI270717v1_random:0-40062
ForkPoolWorker-45 countReadsInRegions_worker: processing 40062 (4053266.3 per sec) @ chr9_KI270717v1_random:0-40062
ForkPoolWorker-45,  processing 1 (2757.6 per sec) reads @ chr1_KI270712v1_random:0-176043
ForkPoolWorker-45 countReadsInRegions_worker: processing 176043 (8893440.0 per sec) @ chr1_KI270712v1_random:0-176043
ForkPoolWorker-45,  processing 212 (49720.0 per sec) reads @ chr8:0-5000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11852019.3 per sec) @ chr8:0-5000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270302v1:0-2274
ForkPoolWorker-45 countReadsInRegions_worker: processing 2274 (334274.3 per sec) @ chrUn_KI270302v1:0-2274
ForkPoolWorker-45,  processing 855 (59893.6 per sec) reads @ chr5:180000000-181538259
ForkPoolWorker-45 countReadsInRegions_worker: processing 1538259 (10515952.4 per sec) @ chr5:180000000-181538259
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-45 countReadsInRegions_worker: processing 43739 (4305638.9 per sec) @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-45,  processing 1932 (55901.3 per sec) reads @ chr1:225000000-230000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11134849.3 per sec) @ chr1:225000000-230000000
ForkPoolWorker-45,  processing 1018 (57034.9 per sec) reads @ chr16:70000000-75000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11504696.5 per sec) @ chr16:70000000-75000000
ForkPoolWorker-16,  processing 112 (12774.3 per sec) reads @ chr15:45000000-50000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (10445950.5 per sec) @ chr15:45000000-50000000
ForkPoolWorker-16,  processing 424 (55176.2 per sec) reads @ chr1:220000000-225000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (10716836.4 per sec) @ chr1:220000000-225000000
ForkPoolWorker-16,  processing 58 (33675.2 per sec) reads @ chr12:40000000-45000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11083240.9 per sec) @ chr12:40000000-45000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chrUn_KI270590v1:0-4685
ForkPoolWorker-16 countReadsInRegions_worker: processing 4685 (653485.7 per sec) @ chrUn_KI270590v1:0-4685
ForkPoolWorker-16,  processing 76 (41998.3 per sec) reads @ chr9:5000000-10000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11390600.9 per sec) @ chr9:5000000-10000000
ForkPoolWorker-16,  processing 7 (11692.6 per sec) reads @ chr5:20000000-25000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11553429.8 per sec) @ chr5:20000000-25000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chrUn_KI270419v1:0-1029
ForkPoolWorker-16 countReadsInRegions_worker: processing 1029 (151750.6 per sec) @ chrUn_KI270419v1:0-1029
ForkPoolWorker-16,  processing 66 (41053.5 per sec) reads @ chr3:20000000-25000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11554250.9 per sec) @ chr3:20000000-25000000
ForkPoolWorker-16,  processing 72 (43433.0 per sec) reads @ chr13:105000000-110000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11596726.4 per sec) @ chr13:105000000-110000000
ForkPoolWorker-16,  processing 3 (6084.6 per sec) reads @ chr8:110000000-115000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11686377.5 per sec) @ chr8:110000000-115000000
ForkPoolWorker-16,  processing 43 (35246.3 per sec) reads @ chr11:95000000-100000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11741554.5 per sec) @ chr11:95000000-100000000
ForkPoolWorker-16,  processing 40 (33222.2 per sec) reads @ chr18:70000000-75000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11814874.3 per sec) @ chr18:70000000-75000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chr2_KI270716v1_random:0-153799
ForkPoolWorker-16 countReadsInRegions_worker: processing 153799 (7913923.9 per sec) @ chr2_KI270716v1_random:0-153799
ForkPoolWorker-16,  processing 102 (44891.8 per sec) reads @ chr5:155000000-160000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11906976.7 per sec) @ chr5:155000000-160000000
ForkPoolWorker-16,  processing 140 (46349.6 per sec) reads @ chr7:90000000-95000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11802725.9 per sec) @ chr7:90000000-95000000
ForkPoolWorker-27,  processing 144 (18366.4 per sec) reads @ chr5:90000000-95000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (10484543.8 per sec) @ chr5:90000000-95000000
ForkPoolWorker-27,  processing 22 (23733.2 per sec) reads @ chrX:80000000-85000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (10982297.1 per sec) @ chrX:80000000-85000000
ForkPoolWorker-27,  processing 9085 (61344.7 per sec) reads @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-27 countReadsInRegions_worker: processing 179772 (1060504.1 per sec) @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-27,  processing 67 (38047.4 per sec) reads @ chr5:60000000-65000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11583979.1 per sec) @ chr5:60000000-65000000
ForkPoolWorker-27,  processing 26 (24298.6 per sec) reads @ chr2:210000000-215000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11652534.1 per sec) @ chr2:210000000-215000000
ForkPoolWorker-27,  processing 9 (13868.0 per sec) reads @ chr14:40000000-45000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11703118.4 per sec) @ chr14:40000000-45000000
ForkPoolWorker-27,  processing 36 (30072.7 per sec) reads @ chr7:85000000-90000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11756206.2 per sec) @ chr7:85000000-90000000
ForkPoolWorker-27,  processing 42 (32370.6 per sec) reads @ chr9:65000000-70000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11798323.5 per sec) @ chr9:65000000-70000000
ForkPoolWorker-27,  processing 944 (58937.5 per sec) reads @ chr9:90000000-95000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11447773.7 per sec) @ chr9:90000000-95000000
ForkPoolWorker-27,  processing 42 (35638.4 per sec) reads @ chr2:80000000-85000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11827281.2 per sec) @ chr2:80000000-85000000
ForkPoolWorker-27,  processing 220 (51819.3 per sec) reads @ chr16:5000000-10000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11672626.9 per sec) @ chr16:5000000-10000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270379v1:0-1045
ForkPoolWorker-27 countReadsInRegions_worker: processing 1045 (145911.9 per sec) @ chrUn_KI270379v1:0-1045
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr1_KI270707v1_random:0-32032
ForkPoolWorker-27 countReadsInRegions_worker: processing 32032 (3578996.4 per sec) @ chr1_KI270707v1_random:0-32032
ForkPoolWorker-27,  processing 70 (40789.3 per sec) reads @ chr5:95000000-100000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11851724.6 per sec) @ chr5:95000000-100000000
ForkPoolWorker-27,  processing 198 (49782.5 per sec) reads @ chr2:65000000-70000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11817091.2 per sec) @ chr2:65000000-70000000
ForkPoolWorker-11,  processing 3470 (54600.0 per sec) reads @ chr1:140000000-145000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (9940852.2 per sec) @ chr1:140000000-145000000
ForkPoolWorker-11,  processing 0 (0.0 per sec) reads @ chr14_KI270723v1_random:0-38115
ForkPoolWorker-11 countReadsInRegions_worker: processing 38115 (4078731.9 per sec) @ chr14_KI270723v1_random:0-38115
ForkPoolWorker-11,  processing 540 (47089.8 per sec) reads @ chr1:115000000-120000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11412867.1 per sec) @ chr1:115000000-120000000
ForkPoolWorker-11,  processing 200 (52510.8 per sec) reads @ chr8:125000000-130000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11348090.0 per sec) @ chr8:125000000-130000000
ForkPoolWorker-11,  processing 46 (36897.7 per sec) reads @ chr11:25000000-30000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11320786.9 per sec) @ chr11:25000000-30000000
ForkPoolWorker-11,  processing 13 (18236.1 per sec) reads @ chrX:140000000-145000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11346493.7 per sec) @ chrX:140000000-145000000
ForkPoolWorker-11,  processing 12 (16065.0 per sec) reads @ chrX:95000000-100000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11750844.1 per sec) @ chrX:95000000-100000000
ForkPoolWorker-11,  processing 208 (49367.1 per sec) reads @ chr7:65000000-70000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11835063.8 per sec) @ chr7:65000000-70000000
ForkPoolWorker-11,  processing 2878 (59229.5 per sec) reads @ chr9:130000000-135000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (10811516.4 per sec) @ chr9:130000000-135000000
ForkPoolWorker-11,  processing 93 (44666.2 per sec) reads @ chr18:55000000-60000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11929579.1 per sec) @ chr18:55000000-60000000
ForkPoolWorker-11,  processing 0 (0.0 per sec) reads @ chr22_KI270739v1_random:0-73985
ForkPoolWorker-11 countReadsInRegions_worker: processing 73985 (5909422.3 per sec) @ chr22_KI270739v1_random:0-73985
ForkPoolWorker-11,  processing 133 (46587.8 per sec) reads @ chr9:20000000-25000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (11902077.5 per sec) @ chr9:20000000-25000000
ForkPoolWorker-11,  processing 31 (29114.1 per sec) reads @ chr4:175000000-180000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (12074248.1 per sec) @ chr4:175000000-180000000
ForkPoolWorker-11,  processing 37 (30340.0 per sec) reads @ chr12:85000000-90000000
ForkPoolWorker-11 countReadsInRegions_worker: processing 5000000 (12000897.3 per sec) @ chr12:85000000-90000000
ForkPoolWorker-11,  processing 0 (0.0 per sec) reads @ chrUn_KI270466v1:0-1233
ForkPoolWorker-11 countReadsInRegions_worker: processing 1233 (112896.8 per sec) @ chrUn_KI270466v1:0-1233
ForkPoolWorker-4,  processing 319 (31702.0 per sec) reads @ chr6:150000000-155000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (10667996.0 per sec) @ chr6:150000000-155000000
ForkPoolWorker-4,  processing 7 (7989.2 per sec) reads @ chrY:15000000-20000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11353754.5 per sec) @ chrY:15000000-20000000
ForkPoolWorker-4,  processing 0 (0.0 per sec) reads @ chrUn_KI270588v1:0-6158
ForkPoolWorker-4 countReadsInRegions_worker: processing 6158 (900105.4 per sec) @ chrUn_KI270588v1:0-6158
ForkPoolWorker-4,  processing 0 (0.0 per sec) reads @ chrUn_KI270749v1:0-158759
ForkPoolWorker-4 countReadsInRegions_worker: processing 158759 (8263324.9 per sec) @ chrUn_KI270749v1:0-158759
ForkPoolWorker-4,  processing 55 (36506.8 per sec) reads @ chr21:10000000-15000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (10934586.5 per sec) @ chr21:10000000-15000000
ForkPoolWorker-4,  processing 112 (44918.9 per sec) reads @ chr2:115000000-120000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11148937.8 per sec) @ chr2:115000000-120000000
ForkPoolWorker-4,  processing 16 (21461.1 per sec) reads @ chr3:80000000-85000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11505921.0 per sec) @ chr3:80000000-85000000
ForkPoolWorker-4,  processing 0 (0.0 per sec) reads @ chrUn_KI270510v1:0-2415
ForkPoolWorker-4 countReadsInRegions_worker: processing 2415 (296280.7 per sec) @ chrUn_KI270510v1:0-2415
ForkPoolWorker-4,  processing 501 (55514.8 per sec) reads @ chr10:120000000-125000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11649770.1 per sec) @ chr10:120000000-125000000
ForkPoolWorker-4,  processing 9902 (61719.7 per sec) reads @ chr19:0-5000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (8361600.0 per sec) @ chr19:0-5000000
ForkPoolWorker-4,  processing 11 (16320.2 per sec) reads @ chrX:30000000-35000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11559664.4 per sec) @ chrX:30000000-35000000
ForkPoolWorker-4,  processing 382 (54788.1 per sec) reads @ chr3:35000000-40000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11404649.7 per sec) @ chr3:35000000-40000000
ForkPoolWorker-4,  processing 16 (20348.4 per sec) reads @ chr13:55000000-60000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11525048.5 per sec) @ chr13:55000000-60000000
ForkPoolWorker-4,  processing 135 (46576.5 per sec) reads @ chr4:105000000-110000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11470923.0 per sec) @ chr4:105000000-110000000
ForkPoolWorker-4,  processing 314 (56829.0 per sec) reads @ chr5:145000000-150000000
ForkPoolWorker-4 countReadsInRegions_worker: processing 5000000 (11627331.4 per sec) @ chr5:145000000-150000000
ForkPoolWorker-2,  processing 8 (2808.4 per sec) reads @ chr6:65000000-70000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (10648441.6 per sec) @ chr6:65000000-70000000
ForkPoolWorker-2,  processing 130 (40048.4 per sec) reads @ chr3:70000000-75000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11065714.1 per sec) @ chr3:70000000-75000000
ForkPoolWorker-2,  processing 93 (41669.7 per sec) reads @ chr6:170000000-170805979
ForkPoolWorker-2 countReadsInRegions_worker: processing 805979 (10709373.8 per sec) @ chr6:170000000-170805979
ForkPoolWorker-2,  processing 94 (38756.0 per sec) reads @ chr3:100000000-105000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11885066.1 per sec) @ chr3:100000000-105000000
ForkPoolWorker-2,  processing 86 (37632.8 per sec) reads @ chr14:85000000-90000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11989144.8 per sec) @ chr14:85000000-90000000
ForkPoolWorker-2,  processing 0 (0.0 per sec) reads @ chrUn_KI270394v1:0-970
ForkPoolWorker-2 countReadsInRegions_worker: processing 970 (131691.4 per sec) @ chrUn_KI270394v1:0-970
ForkPoolWorker-2,  processing 1635 (52150.1 per sec) reads @ chr1:40000000-45000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11271659.6 per sec) @ chr1:40000000-45000000
ForkPoolWorker-2,  processing 339 (52812.4 per sec) reads @ chr3:55000000-60000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11849012.6 per sec) @ chr3:55000000-60000000
ForkPoolWorker-2,  processing 76 (24764.4 per sec) reads @ chr8:55000000-60000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11810941.8 per sec) @ chr8:55000000-60000000
ForkPoolWorker-2,  processing 0 (0.0 per sec) reads @ chrUn_KI270509v1:0-2318
ForkPoolWorker-2 countReadsInRegions_worker: processing 2318 (317870.8 per sec) @ chrUn_KI270509v1:0-2318
ForkPoolWorker-2,  processing 384 (50792.0 per sec) reads @ chr1:45000000-50000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11850258.0 per sec) @ chr1:45000000-50000000
ForkPoolWorker-2,  processing 1271 (57689.4 per sec) reads @ chr1:35000000-40000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11245560.7 per sec) @ chr1:35000000-40000000
ForkPoolWorker-2,  processing 84 (42908.5 per sec) reads @ chrX:5000000-10000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11776632.0 per sec) @ chrX:5000000-10000000
ForkPoolWorker-2,  processing 79 (41611.2 per sec) reads @ chr15:35000000-40000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11945506.9 per sec) @ chr15:35000000-40000000
ForkPoolWorker-2,  processing 224 (50363.1 per sec) reads @ chrX:15000000-20000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11952621.6 per sec) @ chrX:15000000-20000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrY:35000000-40000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (10477550.8 per sec) @ chrY:35000000-40000000
ForkPoolWorker-37,  processing 52 (25986.4 per sec) reads @ chrX:120000000-125000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (10648863.3 per sec) @ chrX:120000000-125000000
ForkPoolWorker-37,  processing 369 (53776.9 per sec) reads @ chr1:160000000-165000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (10792254.6 per sec) @ chr1:160000000-165000000
ForkPoolWorker-37,  processing 98 (48632.5 per sec) reads @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-37 countReadsInRegions_worker: processing 40745 (3655627.2 per sec) @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-37,  processing 611 (56676.0 per sec) reads @ chr20:55000000-60000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11081015.5 per sec) @ chr20:55000000-60000000
ForkPoolWorker-37,  processing 251 (52921.6 per sec) reads @ chr12:10000000-15000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11413183.9 per sec) @ chr12:10000000-15000000
ForkPoolWorker-37,  processing 44 (34405.2 per sec) reads @ chr3:105000000-110000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11348955.9 per sec) @ chr3:105000000-110000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270544v1:0-1202
ForkPoolWorker-37 countReadsInRegions_worker: processing 1202 (176364.4 per sec) @ chrUn_KI270544v1:0-1202
ForkPoolWorker-37,  processing 7 (13020.0 per sec) reads @ chr3:90000000-95000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11456460.1 per sec) @ chr3:90000000-95000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270373v1:0-1451
ForkPoolWorker-37 countReadsInRegions_worker: processing 1451 (212356.9 per sec) @ chrUn_KI270373v1:0-1451
ForkPoolWorker-37,  processing 60 (40349.2 per sec) reads @ chr9:25000000-30000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11496478.7 per sec) @ chr9:25000000-30000000
ForkPoolWorker-37,  processing 12 (17248.7 per sec) reads @ chrX:85000000-90000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11671074.3 per sec) @ chrX:85000000-90000000
ForkPoolWorker-37,  processing 1022 (58424.1 per sec) reads @ chr22:15000000-20000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11279625.7 per sec) @ chr22:15000000-20000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr14:0-5000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11871274.2 per sec) @ chr14:0-5000000
ForkPoolWorker-37,  processing 197 (49471.8 per sec) reads @ chr10:110000000-115000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11754894.9 per sec) @ chr10:110000000-115000000
ForkPoolWorker-40,  processing 242 (14057.9 per sec) reads @ chr1:235000000-240000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (9691072.7 per sec) @ chr1:235000000-240000000
ForkPoolWorker-40,  processing 418 (56339.2 per sec) reads @ chrX:105000000-110000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (10883729.0 per sec) @ chrX:105000000-110000000
ForkPoolWorker-40,  processing 15 (17413.4 per sec) reads @ chr4:160000000-165000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11013967.9 per sec) @ chr4:160000000-165000000
ForkPoolWorker-40,  processing 7 (13643.2 per sec) reads @ chr14_GL000194v1_random:0-191469
ForkPoolWorker-40 countReadsInRegions_worker: processing 191469 (8422788.5 per sec) @ chr14_GL000194v1_random:0-191469
ForkPoolWorker-40,  processing 211 (50513.6 per sec) reads @ chr3:110000000-115000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11647330.8 per sec) @ chr3:110000000-115000000
ForkPoolWorker-40,  processing 456 (54086.4 per sec) reads @ chr16:10000000-15000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11633342.7 per sec) @ chr16:10000000-15000000
ForkPoolWorker-40,  processing 174 (49867.4 per sec) reads @ chr4:70000000-75000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11515992.2 per sec) @ chr4:70000000-75000000
ForkPoolWorker-40,  processing 284 (53059.3 per sec) reads @ chr10:15000000-20000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11363006.9 per sec) @ chr10:15000000-20000000
ForkPoolWorker-40,  processing 0 (0.0 per sec) reads @ chrUn_KI270583v1:0-1400
ForkPoolWorker-40 countReadsInRegions_worker: processing 1400 (214237.1 per sec) @ chrUn_KI270583v1:0-1400
ForkPoolWorker-40,  processing 156 (49344.8 per sec) reads @ chr10:25000000-30000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11602186.2 per sec) @ chr10:25000000-30000000
ForkPoolWorker-40,  processing 521 (56227.7 per sec) reads @ chr6:165000000-170000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11280669.3 per sec) @ chr6:165000000-170000000
ForkPoolWorker-40,  processing 55 (36698.5 per sec) reads @ chr4:155000000-160000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11530358.6 per sec) @ chr4:155000000-160000000
ForkPoolWorker-40,  processing 0 (0.0 per sec) reads @ chr1_KI270714v1_random:0-41717
ForkPoolWorker-40 countReadsInRegions_worker: processing 41717 (4452145.7 per sec) @ chr1_KI270714v1_random:0-41717
ForkPoolWorker-40,  processing 18 (22010.9 per sec) reads @ chr4:60000000-65000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11573731.2 per sec) @ chr4:60000000-65000000
ForkPoolWorker-40,  processing 278 (52461.8 per sec) reads @ chr16:75000000-80000000
