# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                    Version                   Build  Channel
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11773954.2 per sec) @ chr12:10000000-15000000
ForkPoolWorker-45,  processing 96 (39846.9 per sec) reads @ chr2:200000000-205000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11837662.5 per sec) @ chr2:200000000-205000000
ForkPoolWorker-45,  processing 120 (44604.4 per sec) reads @ chrX:100000000-105000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11928364.5 per sec) @ chrX:100000000-105000000
ForkPoolWorker-45,  processing 3 (5882.6 per sec) reads @ chr16:35000000-40000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11952151.5 per sec) @ chr16:35000000-40000000
ForkPoolWorker-45,  processing 652 (54538.8 per sec) reads @ chr1:150000000-155000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11592111.1 per sec) @ chr1:150000000-155000000
ForkPoolWorker-45,  processing 52 (37282.7 per sec) reads @ chr2:55000000-60000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (12040370.5 per sec) @ chr2:55000000-60000000
ForkPoolWorker-45,  processing 554 (55397.4 per sec) reads @ chr2:215000000-220000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11805483.2 per sec) @ chr2:215000000-220000000
ForkPoolWorker-45,  processing 46 (34088.0 per sec) reads @ chr9:15000000-20000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11975192.5 per sec) @ chr9:15000000-20000000
ForkPoolWorker-45,  processing 71 (38775.5 per sec) reads @ chr11:110000000-115000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11787553.9 per sec) @ chr11:110000000-115000000
ForkPoolWorker-45,  processing 286 (50214.4 per sec) reads @ chr9:90000000-95000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (11776374.0 per sec) @ chr9:90000000-95000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270512v1:0-22689
ForkPoolWorker-45 countReadsInRegions_worker: processing 22689 (2899148.9 per sec) @ chrUn_KI270512v1:0-22689
ForkPoolWorker-16,  processing 224 (9959.2 per sec) reads @ chr4:5000000-10000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (8522496.4 per sec) @ chr4:5000000-10000000
ForkPoolWorker-16,  processing 100 (33890.6 per sec) reads @ chr8:70000000-75000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11299998.3 per sec) @ chr8:70000000-75000000
ForkPoolWorker-16,  processing 2 (4599.0 per sec) reads @ chr17_GL000205v2_random:0-185591
ForkPoolWorker-16 countReadsInRegions_worker: processing 185591 (8253722.5 per sec) @ chr17_GL000205v2_random:0-185591
ForkPoolWorker-16,  processing 37 (27921.8 per sec) reads @ chr9:5000000-10000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11740220.1 per sec) @ chr9:5000000-10000000
ForkPoolWorker-16,  processing 8 (11736.4 per sec) reads @ chr3:80000000-85000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12003576.2 per sec) @ chr3:80000000-85000000
ForkPoolWorker-16,  processing 82 (41268.6 per sec) reads @ chr7:115000000-120000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11815160.5 per sec) @ chr7:115000000-120000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chrUn_KI270465v1:0-1774
ForkPoolWorker-16 countReadsInRegions_worker: processing 1774 (267564.3 per sec) @ chrUn_KI270465v1:0-1774
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chrUn_KI270381v1:0-1930
ForkPoolWorker-16 countReadsInRegions_worker: processing 1930 (304392.2 per sec) @ chrUn_KI270381v1:0-1930
ForkPoolWorker-16,  processing 35 (28389.2 per sec) reads @ chr5:100000000-105000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11738380.2 per sec) @ chr5:100000000-105000000
ForkPoolWorker-16,  processing 72 (37122.3 per sec) reads @ chr15:55000000-60000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11575743.6 per sec) @ chr15:55000000-60000000
ForkPoolWorker-16,  processing 36 (30454.8 per sec) reads @ chr1:215000000-220000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11637190.1 per sec) @ chr1:215000000-220000000
ForkPoolWorker-16,  processing 7 (10607.0 per sec) reads @ chr4:160000000-165000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11633523.4 per sec) @ chr4:160000000-165000000
ForkPoolWorker-16,  processing 461 (53003.7 per sec) reads @ chr22:15000000-20000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11488562.1 per sec) @ chr22:15000000-20000000
ForkPoolWorker-16,  processing 1113 (57239.2 per sec) reads @ chr12:130000000-133275309
ForkPoolWorker-16 countReadsInRegions_worker: processing 3275309 (10791158.9 per sec) @ chr12:130000000-133275309
ForkPoolWorker-16,  processing 1009 (56955.9 per sec) reads @ chr16:25000000-30000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11677846.2 per sec) @ chr16:25000000-30000000
ForkPoolWorker-2,  processing 86 (13858.5 per sec) reads @ chr17:10000000-15000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (10441061.8 per sec) @ chr17:10000000-15000000
ForkPoolWorker-2,  processing 141 (43768.3 per sec) reads @ chr10:5000000-10000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11316327.5 per sec) @ chr10:5000000-10000000
ForkPoolWorker-2,  processing 239 (49276.8 per sec) reads @ chr9:120000000-125000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11248679.2 per sec) @ chr9:120000000-125000000
ForkPoolWorker-2,  processing 0 (0.0 per sec) reads @ chr15_KI270727v1_random:0-448248
ForkPoolWorker-2 countReadsInRegions_worker: processing 448248 (10217927.2 per sec) @ chr15_KI270727v1_random:0-448248
ForkPoolWorker-2,  processing 0 (0.0 per sec) reads @ chrUn_KI270304v1:0-2165
ForkPoolWorker-2 countReadsInRegions_worker: processing 2165 (313992.7 per sec) @ chrUn_KI270304v1:0-2165
ForkPoolWorker-2,  processing 2072 (58717.9 per sec) reads @ chrX:150000000-155000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (10726615.4 per sec) @ chrX:150000000-155000000
ForkPoolWorker-2,  processing 6124 (61855.0 per sec) reads @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-2 countReadsInRegions_worker: processing 179772 (1483330.5 per sec) @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-2,  processing 163 (44062.4 per sec) reads @ chr13:75000000-80000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (12020508.5 per sec) @ chr13:75000000-80000000
ForkPoolWorker-2,  processing 240 (49563.4 per sec) reads @ chr7:155000000-159345973
ForkPoolWorker-2 countReadsInRegions_worker: processing 4345973 (11834704.1 per sec) @ chr7:155000000-159345973
ForkPoolWorker-2,  processing 20 (23872.0 per sec) reads @ chr13:55000000-60000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11828181.7 per sec) @ chr13:55000000-60000000
ForkPoolWorker-2,  processing 32 (29524.4 per sec) reads @ chr5:50000000-55000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11800242.1 per sec) @ chr5:50000000-55000000
ForkPoolWorker-2,  processing 39 (32689.4 per sec) reads @ chr1:100000000-105000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11790370.4 per sec) @ chr1:100000000-105000000
ForkPoolWorker-2,  processing 141 (45394.3 per sec) reads @ chr18:20000000-25000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11939440.6 per sec) @ chr18:20000000-25000000
ForkPoolWorker-2,  processing 1256 (57413.0 per sec) reads @ chr19:35000000-40000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (11429680.1 per sec) @ chr19:35000000-40000000
ForkPoolWorker-2,  processing 43 (33141.3 per sec) reads @ chr4:170000000-175000000
ForkPoolWorker-2 countReadsInRegions_worker: processing 5000000 (12098244.2 per sec) @ chr4:170000000-175000000
ForkPoolWorker-36,  processing 17 (2790.6 per sec) reads @ chr13:60000000-65000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (9667863.6 per sec) @ chr13:60000000-65000000
ForkPoolWorker-36,  processing 66 (35431.2 per sec) reads @ chr14:25000000-30000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11448142.4 per sec) @ chr14:25000000-30000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chr21:0-5000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11860988.2 per sec) @ chr21:0-5000000
ForkPoolWorker-36,  processing 691 (57177.4 per sec) reads @ chr6:25000000-30000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11663395.6 per sec) @ chr6:25000000-30000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270386v1:0-1788
ForkPoolWorker-36 countReadsInRegions_worker: processing 1788 (272290.2 per sec) @ chrUn_KI270386v1:0-1788
ForkPoolWorker-36,  processing 56 (36534.6 per sec) reads @ chr12:15000000-20000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11970387.3 per sec) @ chr12:15000000-20000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-36 countReadsInRegions_worker: processing 100316 (6779932.0 per sec) @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-36,  processing 53 (34701.5 per sec) reads @ chr5:35000000-40000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12001323.1 per sec) @ chr5:35000000-40000000
ForkPoolWorker-36,  processing 66 (39980.4 per sec) reads @ chr11:85000000-90000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12068515.7 per sec) @ chr11:85000000-90000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270417v1:0-2043
ForkPoolWorker-36 countReadsInRegions_worker: processing 2043 (322918.4 per sec) @ chrUn_KI270417v1:0-2043
ForkPoolWorker-36,  processing 60 (34836.4 per sec) reads @ chr10:30000000-35000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12002106.1 per sec) @ chr10:30000000-35000000
ForkPoolWorker-36,  processing 112 (44208.7 per sec) reads @ chr10:15000000-20000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12037999.9 per sec) @ chr10:15000000-20000000
ForkPoolWorker-36,  processing 260 (50970.7 per sec) reads @ chr16:55000000-60000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (11730061.5 per sec) @ chr16:55000000-60000000
ForkPoolWorker-36,  processing 95 (44278.1 per sec) reads @ chr7:45000000-50000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12016919.9 per sec) @ chr7:45000000-50000000
ForkPoolWorker-36,  processing 41 (35116.7 per sec) reads @ chr8:80000000-85000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (12117467.9 per sec) @ chr8:80000000-85000000
ForkPoolWorker-31,  processing 0 (0.0 per sec) reads @ chrUn_KI270336v1:0-1026
ForkPoolWorker-31 countReadsInRegions_worker: processing 1026 (48111.2 per sec) @ chrUn_KI270336v1:0-1026
ForkPoolWorker-31,  processing 35 (16201.4 per sec) reads @ chr4:30000000-35000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (10676403.2 per sec) @ chr4:30000000-35000000
ForkPoolWorker-31,  processing 0 (0.0 per sec) reads @ chrUn_KI270315v1:0-2276
ForkPoolWorker-31 countReadsInRegions_worker: processing 2276 (356030.1 per sec) @ chrUn_KI270315v1:0-2276
ForkPoolWorker-31,  processing 254 (48826.9 per sec) reads @ chr16:15000000-20000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11217152.0 per sec) @ chr16:15000000-20000000
ForkPoolWorker-31,  processing 221 (53235.8 per sec) reads @ chr1:170000000-175000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11366184.7 per sec) @ chr1:170000000-175000000
ForkPoolWorker-31,  processing 116 (43448.8 per sec) reads @ chr11:125000000-130000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11622949.4 per sec) @ chr11:125000000-130000000
ForkPoolWorker-31,  processing 41 (33613.5 per sec) reads @ chr2:180000000-185000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11937197.9 per sec) @ chr2:180000000-185000000
ForkPoolWorker-31,  processing 19 (22347.7 per sec) reads @ chr2:160000000-165000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11814548.1 per sec) @ chr2:160000000-165000000
ForkPoolWorker-31,  processing 26 (27427.5 per sec) reads @ chr5:110000000-115000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11884116.4 per sec) @ chr5:110000000-115000000
ForkPoolWorker-31,  processing 0 (0.0 per sec) reads @ chrY:30000000-35000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11952335.5 per sec) @ chrY:30000000-35000000
ForkPoolWorker-31,  processing 187 (47671.2 per sec) reads @ chr7:65000000-70000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11839767.7 per sec) @ chr7:65000000-70000000
ForkPoolWorker-31,  processing 0 (0.0 per sec) reads @ chrUn_KI270756v1:0-79590
ForkPoolWorker-31 countReadsInRegions_worker: processing 79590 (5882891.1 per sec) @ chrUn_KI270756v1:0-79590
ForkPoolWorker-31,  processing 65 (39637.9 per sec) reads @ chr20:5000000-10000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11841084.6 per sec) @ chr20:5000000-10000000
ForkPoolWorker-31,  processing 210 (47971.5 per sec) reads @ chr14:70000000-75000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11671392.6 per sec) @ chr14:70000000-75000000
ForkPoolWorker-31,  processing 45 (34198.9 per sec) reads @ chr8:5000000-10000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (11714061.3 per sec) @ chr8:5000000-10000000
ForkPoolWorker-17,  processing 279 (13310.6 per sec) reads @ chr7:95000000-100000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (9529394.7 per sec) @ chr7:95000000-100000000
ForkPoolWorker-17,  processing 54 (31597.7 per sec) reads @ chr13:35000000-40000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11246821.1 per sec) @ chr13:35000000-40000000
ForkPoolWorker-17,  processing 91 (41072.0 per sec) reads @ chr12:75000000-80000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11323189.1 per sec) @ chr12:75000000-80000000
ForkPoolWorker-17,  processing 1436 (54428.2 per sec) reads @ chr11:60000000-65000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (10775203.5 per sec) @ chr11:60000000-65000000
ForkPoolWorker-17,  processing 274 (49787.3 per sec) reads @ chr7:40000000-45000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11417943.8 per sec) @ chr7:40000000-45000000
ForkPoolWorker-17,  processing 68 (39728.7 per sec) reads @ chr9:20000000-25000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11485982.3 per sec) @ chr9:20000000-25000000
ForkPoolWorker-17,  processing 0 (0.0 per sec) reads @ chrUn_KI270330v1:0-1652
ForkPoolWorker-17 countReadsInRegions_worker: processing 1652 (260439.4 per sec) @ chrUn_KI270330v1:0-1652
ForkPoolWorker-17,  processing 0 (0.0 per sec) reads @ chr1_KI270712v1_random:0-176043
ForkPoolWorker-17 countReadsInRegions_worker: processing 176043 (8325848.3 per sec) @ chr1_KI270712v1_random:0-176043
ForkPoolWorker-17,  processing 143 (44059.8 per sec) reads @ chr1:245000000-248956422
ForkPoolWorker-17 countReadsInRegions_worker: processing 3956422 (11523082.1 per sec) @ chr1:245000000-248956422
ForkPoolWorker-17,  processing 13 (17348.4 per sec) reads @ chr5:25000000-30000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (12174390.6 per sec) @ chr5:25000000-30000000
ForkPoolWorker-17,  processing 0 (0.0 per sec) reads @ chrUn_KI270385v1:0-990
ForkPoolWorker-17 countReadsInRegions_worker: processing 990 (143283.7 per sec) @ chrUn_KI270385v1:0-990
ForkPoolWorker-17,  processing 67 (41344.5 per sec) reads @ chr3:190000000-195000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11907118.7 per sec) @ chr3:190000000-195000000
ForkPoolWorker-17,  processing 1794 (56744.3 per sec) reads @ chr7:0-5000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11288532.7 per sec) @ chr7:0-5000000
ForkPoolWorker-17,  processing 601 (55357.9 per sec) reads @ chr12:5000000-10000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11690735.8 per sec) @ chr12:5000000-10000000
ForkPoolWorker-17,  processing 96 (42958.8 per sec) reads @ chr2:155000000-160000000
ForkPoolWorker-17 countReadsInRegions_worker: processing 5000000 (11979324.2 per sec) @ chr2:155000000-160000000
ForkPoolWorker-18,  processing 0 (0.0 per sec) reads @ chrUn_KI270329v1:0-1040
ForkPoolWorker-18 countReadsInRegions_worker: processing 1040 (38623.3 per sec) @ chrUn_KI270329v1:0-1040
ForkPoolWorker-18,  processing 9 (936.0 per sec) reads @ chr13:85000000-90000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (9961548.5 per sec) @ chr13:85000000-90000000
ForkPoolWorker-18,  processing 8 (8570.7 per sec) reads @ chr9:40000000-45000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11306864.5 per sec) @ chr9:40000000-45000000
ForkPoolWorker-18,  processing 60 (31308.6 per sec) reads @ chr21:25000000-30000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11557842.3 per sec) @ chr21:25000000-30000000
ForkPoolWorker-18,  processing 105 (39920.4 per sec) reads @ chr6:145000000-150000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11762377.9 per sec) @ chr6:145000000-150000000
ForkPoolWorker-18,  processing 64 (38097.6 per sec) reads @ chr3:25000000-30000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11494695.4 per sec) @ chr3:25000000-30000000
ForkPoolWorker-18,  processing 39 (33637.2 per sec) reads @ chr5:155000000-160000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11499807.3 per sec) @ chr5:155000000-160000000
ForkPoolWorker-18,  processing 771 (55349.7 per sec) reads @ chr3:50000000-55000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11267668.6 per sec) @ chr3:50000000-55000000
ForkPoolWorker-18,  processing 680 (55075.2 per sec) reads @ chr3:125000000-130000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11312994.4 per sec) @ chr3:125000000-130000000
ForkPoolWorker-18,  processing 48 (32094.1 per sec) reads @ chr3:160000000-165000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11632716.8 per sec) @ chr3:160000000-165000000
ForkPoolWorker-18,  processing 0 (0.0 per sec) reads @ chrUn_KI270303v1:0-1942
ForkPoolWorker-18 countReadsInRegions_worker: processing 1942 (299957.2 per sec) @ chrUn_KI270303v1:0-1942
ForkPoolWorker-18,  processing 62 (38749.3 per sec) reads @ chr3:70000000-75000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11700937.5 per sec) @ chr3:70000000-75000000
ForkPoolWorker-18,  processing 357 (54181.7 per sec) reads @ chr20:40000000-45000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11634749.7 per sec) @ chr20:40000000-45000000
ForkPoolWorker-18,  processing 98 (45259.0 per sec) reads @ chr14:35000000-40000000
ForkPoolWorker-18 countReadsInRegions_worker: processing 5000000 (11903482.6 per sec) @ chr14:35000000-40000000
ForkPoolWorker-18,  processing 0 (0.0 per sec) reads @ chrUn_KI270511v1:0-8127
ForkPoolWorker-18 countReadsInRegions_worker: processing 8127 (1106904.0 per sec) @ chrUn_KI270511v1:0-8127
ForkPoolWorker-28,  processing 740 (25038.8 per sec) reads @ chr21:40000000-45000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (9899300.7 per sec) @ chr21:40000000-45000000
ForkPoolWorker-28,  processing 121 (43185.1 per sec) reads @ chr8:45000000-50000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11220927.1 per sec) @ chr8:45000000-50000000
ForkPoolWorker-28,  processing 94 (42943.5 per sec) reads @ chr12:100000000-105000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11033043.1 per sec) @ chr12:100000000-105000000
ForkPoolWorker-28,  processing 70 (39457.2 per sec) reads @ chr2:50000000-55000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11159462.3 per sec) @ chr2:50000000-55000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chrUn_KI270582v1:0-6504
ForkPoolWorker-28 countReadsInRegions_worker: processing 6504 (959878.7 per sec) @ chrUn_KI270582v1:0-6504
ForkPoolWorker-28,  processing 627 (57051.1 per sec) reads @ chr15:80000000-85000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11136008.2 per sec) @ chr15:80000000-85000000
ForkPoolWorker-28,  processing 81 (41932.7 per sec) reads @ chr13:30000000-35000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11344658.4 per sec) @ chr13:30000000-35000000
ForkPoolWorker-28,  processing 33 (31400.2 per sec) reads @ chr4:25000000-30000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11838497.8 per sec) @ chr4:25000000-30000000
ForkPoolWorker-28,  processing 28 (28518.8 per sec) reads @ chr3:175000000-180000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11660321.7 per sec) @ chr3:175000000-180000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chr22:0-5000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11856616.0 per sec) @ chr22:0-5000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chrUn_GL000226v1:0-15008
ForkPoolWorker-28 countReadsInRegions_worker: processing 15008 (2049225.7 per sec) @ chrUn_GL000226v1:0-15008
ForkPoolWorker-28,  processing 285 (52065.7 per sec) reads @ chr20:15000000-20000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11829436.1 per sec) @ chr20:15000000-20000000
ForkPoolWorker-28,  processing 51 (35067.1 per sec) reads @ chr4:180000000-185000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11927482.5 per sec) @ chr4:180000000-185000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chrUn_KI270593v1:0-3041
ForkPoolWorker-28 countReadsInRegions_worker: processing 3041 (476550.7 per sec) @ chrUn_KI270593v1:0-3041
ForkPoolWorker-28,  processing 130 (44225.8 per sec) reads @ chr1:90000000-95000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (11984136.6 per sec) @ chr1:90000000-95000000
ForkPoolWorker-40,  processing 0 (0.0 per sec) reads @ chrUn_KI270579v1:0-31033
ForkPoolWorker-40 countReadsInRegions_worker: processing 31033 (953133.6 per sec) @ chrUn_KI270579v1:0-31033
ForkPoolWorker-40,  processing 71 (25785.4 per sec) reads @ chr10:10000000-15000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (10679415.2 per sec) @ chr10:10000000-15000000
ForkPoolWorker-40,  processing 0 (0.0 per sec) reads @ chrUn_KI270741v1:0-157432
ForkPoolWorker-40 countReadsInRegions_worker: processing 157432 (6445582.2 per sec) @ chrUn_KI270741v1:0-157432
ForkPoolWorker-40,  processing 0 (0.0 per sec) reads @ chrUn_KI270530v1:0-2168
ForkPoolWorker-40 countReadsInRegions_worker: processing 2168 (310117.0 per sec) @ chrUn_KI270530v1:0-2168
ForkPoolWorker-40,  processing 0 (0.0 per sec) reads @ chrUn_KI270757v1:0-71251
ForkPoolWorker-40 countReadsInRegions_worker: processing 71251 (5842816.0 per sec) @ chrUn_KI270757v1:0-71251
ForkPoolWorker-40,  processing 38 (26891.1 per sec) reads @ chr8:75000000-80000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11977634.2 per sec) @ chr8:75000000-80000000
ForkPoolWorker-40,  processing 103 (42684.8 per sec) reads @ chr2:65000000-70000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11964582.4 per sec) @ chr2:65000000-70000000
ForkPoolWorker-40,  processing 54 (35339.7 per sec) reads @ chr12:20000000-25000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11692450.1 per sec) @ chr12:20000000-25000000
ForkPoolWorker-40,  processing 70 (40374.2 per sec) reads @ chr6:125000000-130000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11513545.4 per sec) @ chr6:125000000-130000000
ForkPoolWorker-40,  processing 67 (42482.0 per sec) reads @ chr10:80000000-85000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11302604.9 per sec) @ chr10:80000000-85000000
ForkPoolWorker-40,  processing 23 (23997.3 per sec) reads @ chr2:140000000-145000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11532216.4 per sec) @ chr2:140000000-145000000
ForkPoolWorker-40,  processing 82 (38364.0 per sec) reads @ chr7:20000000-25000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11540694.9 per sec) @ chr7:20000000-25000000
ForkPoolWorker-40,  processing 228 (50413.9 per sec) reads @ chr1:205000000-210000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11569332.1 per sec) @ chr1:205000000-210000000
ForkPoolWorker-40,  processing 67 (41229.2 per sec) reads @ chr4:55000000-60000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11529040.1 per sec) @ chr4:55000000-60000000
ForkPoolWorker-40,  processing 484 (53803.1 per sec) reads @ chr1:30000000-35000000
ForkPoolWorker-40 countReadsInRegions_worker: processing 5000000 (11636047.3 per sec) @ chr1:30000000-35000000
ForkPoolWorker-1,  processing 0 (0.0 per sec) reads @ chrUn_KI270529v1:0-1899
ForkPoolWorker-1 countReadsInRegions_worker: processing 1899 (164947.5 per sec) @ chrUn_KI270529v1:0-1899
ForkPoolWorker-1,  processing 163 (19639.5 per sec) reads @ chr10:0-5000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (10233818.7 per sec) @ chr10:0-5000000
ForkPoolWorker-1,  processing 148 (42628.6 per sec) reads @ chr2:85000000-90000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (11267928.9 per sec) @ chr2:85000000-90000000
ForkPoolWorker-1,  processing 57 (36679.2 per sec) reads @ chr4:85000000-90000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (11870783.7 per sec) @ chr4:85000000-90000000
ForkPoolWorker-1,  processing 0 (0.0 per sec) reads @ chrUn_KI270521v1:0-7642
ForkPoolWorker-1 countReadsInRegions_worker: processing 7642 (1143561.0 per sec) @ chrUn_KI270521v1:0-7642
ForkPoolWorker-1,  processing 1580 (59371.1 per sec) reads @ chr6:35000000-40000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (11172434.6 per sec) @ chr6:35000000-40000000
ForkPoolWorker-1,  processing 44 (33899.6 per sec) reads @ chr3:95000000-100000000
