# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                    Version                   Build  Channel
ForkPoolWorker-28 countReadsInRegions_worker: processing 92983 (5921546.4 per sec) @ chrUn_KI270435v1:0-92983
ForkPoolWorker-49,  processing 0 (0.0 per sec) reads @ chrUn_KI270507v1:0-5353
ForkPoolWorker-49 countReadsInRegions_worker: processing 5353 (135397.2 per sec) @ chrUn_KI270507v1:0-5353
ForkPoolWorker-49,  processing 19 (3170.9 per sec) reads @ chr1:35000000-40000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6726144.5 per sec) @ chr1:35000000-40000000
ForkPoolWorker-49,  processing 0 (0.0 per sec) reads @ chr22:0-5000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6851834.7 per sec) @ chr22:0-5000000
ForkPoolWorker-49,  processing 0 (0.0 per sec) reads @ chrY:30000000-35000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6975089.4 per sec) @ chrY:30000000-35000000
ForkPoolWorker-49,  processing 0 (0.0 per sec) reads @ chrUn_KI270468v1:0-4055
ForkPoolWorker-49 countReadsInRegions_worker: processing 4055 (813075.0 per sec) @ chrUn_KI270468v1:0-4055
ForkPoolWorker-49,  processing 10 (12256.9 per sec) reads @ chr4:20000000-25000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6929753.5 per sec) @ chr4:20000000-25000000
ForkPoolWorker-49,  processing 14 (17973.8 per sec) reads @ chr5:75000000-80000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6970322.9 per sec) @ chr5:75000000-80000000
ForkPoolWorker-49,  processing 52 (42186.4 per sec) reads @ chr22:25000000-30000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (7001356.4 per sec) @ chr22:25000000-30000000
ForkPoolWorker-49,  processing 161 (66999.0 per sec) reads @ chr16:85000000-90000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (7019191.8 per sec) @ chr16:85000000-90000000
ForkPoolWorker-49,  processing 8 (13524.6 per sec) reads @ chr5:80000000-85000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6997560.2 per sec) @ chr5:80000000-85000000
ForkPoolWorker-49,  processing 5 (8128.5 per sec) reads @ chr13:35000000-40000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (7045002.1 per sec) @ chr13:35000000-40000000
ForkPoolWorker-49,  processing 48 (43938.6 per sec) reads @ chr3:10000000-15000000
ForkPoolWorker-49 countReadsInRegions_worker: processing 5000000 (6981619.1 per sec) @ chr3:10000000-15000000
ForkPoolWorker-52,  processing 3 (52.0 per sec) reads @ chr5:160000000-165000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (6377063.0 per sec) @ chr5:160000000-165000000
ForkPoolWorker-52,  processing 10 (15346.9 per sec) reads @ chr5:10000000-15000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7366541.6 per sec) @ chr5:10000000-15000000
ForkPoolWorker-52,  processing 10 (16703.7 per sec) reads @ chr20:25000000-30000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7409145.6 per sec) @ chr20:25000000-30000000
ForkPoolWorker-52,  processing 0 (0.0 per sec) reads @ chrUn_GL000219v1:0-179198
ForkPoolWorker-52 countReadsInRegions_worker: processing 179198 (6063823.2 per sec) @ chrUn_GL000219v1:0-179198
ForkPoolWorker-52,  processing 9 (15033.3 per sec) reads @ chr8:125000000-130000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7360649.2 per sec) @ chr8:125000000-130000000
ForkPoolWorker-52,  processing 0 (0.0 per sec) reads @ chr14:5000000-10000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7320185.9 per sec) @ chr14:5000000-10000000
ForkPoolWorker-52,  processing 27 (33865.5 per sec) reads @ chr20:45000000-50000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7373952.2 per sec) @ chr20:45000000-50000000
ForkPoolWorker-52,  processing 33 (36969.0 per sec) reads @ chr17:35000000-40000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7393543.5 per sec) @ chr17:35000000-40000000
ForkPoolWorker-52,  processing 33 (40015.0 per sec) reads @ chr8:100000000-105000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7442914.3 per sec) @ chr8:100000000-105000000
ForkPoolWorker-52,  processing 24 (30578.2 per sec) reads @ chr9:90000000-95000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7408719.0 per sec) @ chr9:90000000-95000000
ForkPoolWorker-52,  processing 20 (28464.9 per sec) reads @ chr3:75000000-80000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7415173.7 per sec) @ chr3:75000000-80000000
ForkPoolWorker-52,  processing 40 (41252.1 per sec) reads @ chr7:130000000-135000000
ForkPoolWorker-52 countReadsInRegions_worker: processing 5000000 (7434900.6 per sec) @ chr7:130000000-135000000
ForkPoolWorker-24,  processing 5 (81.6 per sec) reads @ chr5:165000000-170000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (6198369.5 per sec) @ chr5:165000000-170000000
ForkPoolWorker-24,  processing 64 (43380.0 per sec) reads @ chr10:70000000-75000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (6918067.6 per sec) @ chr10:70000000-75000000
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chr4_GL000008v2_random:0-209709
ForkPoolWorker-24 countReadsInRegions_worker: processing 209709 (5001440.3 per sec) @ chr4_GL000008v2_random:0-209709
ForkPoolWorker-24,  processing 11 (12636.9 per sec) reads @ chr5:105000000-110000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7081056.9 per sec) @ chr5:105000000-110000000
ForkPoolWorker-24,  processing 1 (1948.1 per sec) reads @ chr11:50000000-55000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7083611.3 per sec) @ chr11:50000000-55000000
ForkPoolWorker-24,  processing 46 (42751.6 per sec) reads @ chr12:5000000-10000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7082905.5 per sec) @ chr12:5000000-10000000
ForkPoolWorker-24,  processing 42 (40265.3 per sec) reads @ chr1:50000000-55000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7068193.2 per sec) @ chr1:50000000-55000000
ForkPoolWorker-24,  processing 116 (63508.6 per sec) reads @ chr1:0-5000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7029520.5 per sec) @ chr1:0-5000000
ForkPoolWorker-24,  processing 1 (2011.7 per sec) reads @ chr16:90000000-90338345
ForkPoolWorker-24 countReadsInRegions_worker: processing 338345 (6475543.3 per sec) @ chr16:90000000-90338345
ForkPoolWorker-24,  processing 9 (13568.9 per sec) reads @ chr7:80000000-85000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (6980359.6 per sec) @ chr7:80000000-85000000
ForkPoolWorker-24,  processing 5 (8240.3 per sec) reads @ chr13:105000000-110000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (6989360.4 per sec) @ chr13:105000000-110000000
ForkPoolWorker-24,  processing 8 (12900.6 per sec) reads @ chrX:85000000-90000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7042707.2 per sec) @ chrX:85000000-90000000
ForkPoolWorker-37,  processing 56 (971.9 per sec) reads @ chr12:55000000-60000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (6337376.6 per sec) @ chr12:55000000-60000000
ForkPoolWorker-37,  processing 15 (17657.7 per sec) reads @ chr4:25000000-30000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7237803.1 per sec) @ chr4:25000000-30000000
ForkPoolWorker-37,  processing 6 (7523.4 per sec) reads @ chr2:185000000-190000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7396205.8 per sec) @ chr2:185000000-190000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr22_KI270731v1_random:0-150754
ForkPoolWorker-37 countReadsInRegions_worker: processing 150754 (6170665.6 per sec) @ chr22_KI270731v1_random:0-150754
ForkPoolWorker-37,  processing 7 (11824.5 per sec) reads @ chr2:105000000-110000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7526809.4 per sec) @ chr2:105000000-110000000
ForkPoolWorker-37,  processing 14 (19945.7 per sec) reads @ chr10:50000000-55000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7470496.0 per sec) @ chr10:50000000-55000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270438v1:0-112505
ForkPoolWorker-37 countReadsInRegions_worker: processing 112505 (6350157.1 per sec) @ chrUn_KI270438v1:0-112505
ForkPoolWorker-37,  processing 2 (4163.1 per sec) reads @ chr15:20000000-25000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7395266.9 per sec) @ chr15:20000000-25000000
ForkPoolWorker-37,  processing 13 (19212.8 per sec) reads @ chr4:180000000-185000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7449606.0 per sec) @ chr4:180000000-185000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_GL000195v1:0-182896
ForkPoolWorker-37 countReadsInRegions_worker: processing 182896 (6713588.0 per sec) @ chrUn_GL000195v1:0-182896
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270315v1:0-2276
ForkPoolWorker-37 countReadsInRegions_worker: processing 2276 (462825.4 per sec) @ chrUn_KI270315v1:0-2276
ForkPoolWorker-37,  processing 6 (15224.3 per sec) reads @ chrUn_GL000220v1:0-161802
ForkPoolWorker-37 countReadsInRegions_worker: processing 161802 (6829218.7 per sec) @ chrUn_GL000220v1:0-161802
ForkPoolWorker-37,  processing 11 (16234.1 per sec) reads @ chr8:35000000-40000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7370448.4 per sec) @ chr8:35000000-40000000
ForkPoolWorker-37,  processing 25 (31823.2 per sec) reads @ chr14:90000000-95000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7389393.5 per sec) @ chr14:90000000-95000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270322v1:0-21476
ForkPoolWorker-37 countReadsInRegions_worker: processing 21476 (3093511.7 per sec) @ chrUn_KI270322v1:0-21476
ForkPoolWorker-37,  processing 1 (2169.8 per sec) reads @ chr8:145000000-145138636
ForkPoolWorker-37 countReadsInRegions_worker: processing 138636 (6435378.9 per sec) @ chr8:145000000-145138636
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr14_GL000009v2_random:0-201709
ForkPoolWorker-37 countReadsInRegions_worker: processing 201709 (6838475.7 per sec) @ chr14_GL000009v2_random:0-201709
ForkPoolWorker-37,  processing 20 (22900.9 per sec) reads @ chr3:40000000-45000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7395251.2 per sec) @ chr3:40000000-45000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270411v1:0-2646
ForkPoolWorker-37 countReadsInRegions_worker: processing 2646 (545094.7 per sec) @ chrUn_KI270411v1:0-2646
ForkPoolWorker-37,  processing 13 (19206.0 per sec) reads @ chr13:100000000-105000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (7422012.6 per sec) @ chr13:100000000-105000000
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chrUn_KI270375v1:0-2378
ForkPoolWorker-29 countReadsInRegions_worker: processing 2378 (56183.0 per sec) @ chrUn_KI270375v1:0-2378
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chrUn_KI270336v1:0-1026
ForkPoolWorker-29 countReadsInRegions_worker: processing 1026 (246865.3 per sec) @ chrUn_KI270336v1:0-1026
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chrUn_KI270750v1:0-148850
ForkPoolWorker-29 countReadsInRegions_worker: processing 148850 (6468520.1 per sec) @ chrUn_KI270750v1:0-148850
ForkPoolWorker-29,  processing 197 (66883.4 per sec) reads @ chr11:0-5000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7525318.5 per sec) @ chr11:0-5000000
ForkPoolWorker-29,  processing 8 (8797.7 per sec) reads @ chr12:100000000-105000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7037035.5 per sec) @ chr12:100000000-105000000
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chr9_KI270717v1_random:0-40062
ForkPoolWorker-29 countReadsInRegions_worker: processing 40062 (3787494.8 per sec) @ chr9_KI270717v1_random:0-40062
ForkPoolWorker-29,  processing 5 (8217.7 per sec) reads @ chr3:55000000-60000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7132301.6 per sec) @ chr3:55000000-60000000
ForkPoolWorker-29,  processing 42 (37577.0 per sec) reads @ chr12:45000000-50000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7061517.3 per sec) @ chr12:45000000-50000000
ForkPoolWorker-29,  processing 34 (34773.6 per sec) reads @ chr15:40000000-45000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7098551.4 per sec) @ chr15:40000000-45000000
ForkPoolWorker-29,  processing 15 (20763.9 per sec) reads @ chr1:165000000-170000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7092827.8 per sec) @ chr1:165000000-170000000
ForkPoolWorker-29,  processing 4 (6947.1 per sec) reads @ chr5:180000000-181538259
ForkPoolWorker-29 countReadsInRegions_worker: processing 1538259 (6970541.1 per sec) @ chr5:180000000-181538259
ForkPoolWorker-29,  processing 17 (22607.2 per sec) reads @ chr7:35000000-40000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7105355.3 per sec) @ chr7:35000000-40000000
ForkPoolWorker-29,  processing 11 (16285.7 per sec) reads @ chr2:100000000-105000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7099442.9 per sec) @ chr2:100000000-105000000
ForkPoolWorker-29,  processing 18 (22343.1 per sec) reads @ chr4:5000000-10000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7081252.9 per sec) @ chr4:5000000-10000000
ForkPoolWorker-29,  processing 16 (19228.9 per sec) reads @ chr2:170000000-175000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7083692.6 per sec) @ chr2:170000000-175000000
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chrUn_KI270383v1:0-1750
ForkPoolWorker-29 countReadsInRegions_worker: processing 1750 (357422.7 per sec) @ chrUn_KI270383v1:0-1750
ForkPoolWorker-46,  processing 5 (85.7 per sec) reads @ chr4:155000000-160000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (6412814.7 per sec) @ chr4:155000000-160000000
ForkPoolWorker-46,  processing 21 (19625.8 per sec) reads @ chr8:40000000-45000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7281163.4 per sec) @ chr8:40000000-45000000
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chrUn_KI270418v1:0-2145
ForkPoolWorker-46 countReadsInRegions_worker: processing 2145 (425661.5 per sec) @ chrUn_KI270418v1:0-2145
ForkPoolWorker-46,  processing 16 (21230.3 per sec) reads @ chr14:75000000-80000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7361768.0 per sec) @ chr14:75000000-80000000
ForkPoolWorker-46,  processing 21 (27855.9 per sec) reads @ chr1:60000000-65000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7327877.3 per sec) @ chr1:60000000-65000000
ForkPoolWorker-46,  processing 9 (14625.6 per sec) reads @ chr2:205000000-210000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7338169.6 per sec) @ chr2:205000000-210000000
ForkPoolWorker-46,  processing 3 (6615.6 per sec) reads @ chr6:170000000-170805979
ForkPoolWorker-46 countReadsInRegions_worker: processing 805979 (7092889.8 per sec) @ chr6:170000000-170805979
ForkPoolWorker-46,  processing 56 (48250.0 per sec) reads @ chr1:225000000-230000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7410454.7 per sec) @ chr1:225000000-230000000
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chrUn_KI270519v1:0-138126
ForkPoolWorker-46 countReadsInRegions_worker: processing 138126 (5826343.2 per sec) @ chrUn_KI270519v1:0-138126
ForkPoolWorker-46,  processing 48 (47527.5 per sec) reads @ chr6:40000000-45000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7438645.4 per sec) @ chr6:40000000-45000000
ForkPoolWorker-46,  processing 9 (14287.9 per sec) reads @ chrX:145000000-150000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7396938.9 per sec) @ chrX:145000000-150000000
ForkPoolWorker-46,  processing 5 (9606.7 per sec) reads @ chrX:55000000-60000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7412568.4 per sec) @ chrX:55000000-60000000
ForkPoolWorker-46,  processing 18 (23763.8 per sec) reads @ chr20:0-5000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7380065.9 per sec) @ chr20:0-5000000
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chrUn_KI270582v1:0-6504
ForkPoolWorker-46 countReadsInRegions_worker: processing 6504 (1195903.4 per sec) @ chrUn_KI270582v1:0-6504
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chrUn_KI270744v1:0-168472
ForkPoolWorker-46 countReadsInRegions_worker: processing 168472 (6637074.6 per sec) @ chrUn_KI270744v1:0-168472
ForkPoolWorker-46,  processing 18 (27147.6 per sec) reads @ chr11:55000000-60000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (7472684.1 per sec) @ chr11:55000000-60000000
ForkPoolWorker-21,  processing 5 (79.7 per sec) reads @ chr2:140000000-145000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (6490474.1 per sec) @ chr2:140000000-145000000
ForkPoolWorker-21,  processing 11 (15936.9 per sec) reads @ chr11:20000000-25000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7274992.8 per sec) @ chr11:20000000-25000000
ForkPoolWorker-21,  processing 4 (7394.1 per sec) reads @ chr2:240000000-242193529
ForkPoolWorker-21 countReadsInRegions_worker: processing 2193529 (7361799.1 per sec) @ chr2:240000000-242193529
ForkPoolWorker-21,  processing 11 (18955.4 per sec) reads @ chrX:100000000-105000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7543769.2 per sec) @ chrX:100000000-105000000
ForkPoolWorker-21,  processing 0 (0.0 per sec) reads @ chr13:5000000-10000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7535323.1 per sec) @ chr13:5000000-10000000
ForkPoolWorker-21,  processing 121 (67488.1 per sec) reads @ chr19:10000000-15000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7494493.9 per sec) @ chr19:10000000-15000000
ForkPoolWorker-21,  processing 3 (6009.0 per sec) reads @ chr2:120000000-125000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7500970.2 per sec) @ chr2:120000000-125000000
ForkPoolWorker-21,  processing 35 (34243.2 per sec) reads @ chr6:25000000-30000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7483927.0 per sec) @ chr6:25000000-30000000
ForkPoolWorker-21,  processing 19 (26823.2 per sec) reads @ chr10:15000000-20000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7487387.1 per sec) @ chr10:15000000-20000000
ForkPoolWorker-21,  processing 0 (0.0 per sec) reads @ chr13:15000000-20000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7463633.9 per sec) @ chr13:15000000-20000000
ForkPoolWorker-21,  processing 48 (50043.9 per sec) reads @ chr1:145000000-150000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7428895.7 per sec) @ chr1:145000000-150000000
ForkPoolWorker-21,  processing 24 (28260.3 per sec) reads @ chr13:40000000-45000000
ForkPoolWorker-21 countReadsInRegions_worker: processing 5000000 (7486232.5 per sec) @ chr13:40000000-45000000
ForkPoolWorker-36,  processing 100 (1639.7 per sec) reads @ chr7:100000000-105000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (6297449.3 per sec) @ chr7:100000000-105000000
ForkPoolWorker-36,  processing 2 (3680.8 per sec) reads @ chr6:95000000-100000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7204573.8 per sec) @ chr6:95000000-100000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270517v1:0-3253
ForkPoolWorker-36 countReadsInRegions_worker: processing 3253 (450686.1 per sec) @ chrUn_KI270517v1:0-3253
ForkPoolWorker-36,  processing 6 (8221.4 per sec) reads @ chr16:60000000-65000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7343905.2 per sec) @ chr16:60000000-65000000
ForkPoolWorker-36,  processing 5 (9149.9 per sec) reads @ chr10:105000000-110000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7341930.6 per sec) @ chr10:105000000-110000000
ForkPoolWorker-36,  processing 31 (31689.8 per sec) reads @ chr5:130000000-135000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7327439.4 per sec) @ chr5:130000000-135000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270448v1:0-7992
ForkPoolWorker-36 countReadsInRegions_worker: processing 7992 (1436814.3 per sec) @ chrUn_KI270448v1:0-7992
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270754v1:0-40191
ForkPoolWorker-36 countReadsInRegions_worker: processing 40191 (4656205.7 per sec) @ chrUn_KI270754v1:0-40191
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chr22_KI270737v1_random:0-103838
ForkPoolWorker-36 countReadsInRegions_worker: processing 103838 (5968509.9 per sec) @ chr22_KI270737v1_random:0-103838
ForkPoolWorker-36,  processing 21 (29117.5 per sec) reads @ chr3:60000000-65000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7396925.8 per sec) @ chr3:60000000-65000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270378v1:0-1048
ForkPoolWorker-36 countReadsInRegions_worker: processing 1048 (224932.5 per sec) @ chrUn_KI270378v1:0-1048
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270340v1:0-1428
ForkPoolWorker-36 countReadsInRegions_worker: processing 1428 (329634.9 per sec) @ chrUn_KI270340v1:0-1428
ForkPoolWorker-36,  processing 48 (51306.5 per sec) reads @ chr10:120000000-125000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7398682.1 per sec) @ chr10:120000000-125000000
ForkPoolWorker-36,  processing 28 (36180.1 per sec) reads @ chr22:50000000-50818468
ForkPoolWorker-36 countReadsInRegions_worker: processing 818468 (7150392.8 per sec) @ chr22:50000000-50818468
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270538v1:0-91309
ForkPoolWorker-36 countReadsInRegions_worker: processing 91309 (6090224.9 per sec) @ chrUn_KI270538v1:0-91309
ForkPoolWorker-36,  processing 15 (23155.9 per sec) reads @ chr1:85000000-90000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7464906.4 per sec) @ chr1:85000000-90000000
ForkPoolWorker-36,  processing 0 (0.0 per sec) reads @ chrUn_KI270335v1:0-1048
ForkPoolWorker-36 countReadsInRegions_worker: processing 1048 (225741.1 per sec) @ chrUn_KI270335v1:0-1048
ForkPoolWorker-36,  processing 19 (26850.3 per sec) reads @ chr20:40000000-45000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7434948.0 per sec) @ chr20:40000000-45000000
ForkPoolWorker-36,  processing 7 (12037.8 per sec) reads @ chr11:80000000-85000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7444370.1 per sec) @ chr11:80000000-85000000
ForkPoolWorker-36,  processing 3 (6374.3 per sec) reads @ chrY:5000000-10000000
ForkPoolWorker-36 countReadsInRegions_worker: processing 5000000 (7443284.1 per sec) @ chrY:5000000-10000000
ForkPoolWorker-38,  processing 6 (102.3 per sec) reads @ chr5:95000000-100000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (6380667.9 per sec) @ chr5:95000000-100000000
ForkPoolWorker-38,  processing 39 (36759.1 per sec) reads @ chr1:65000000-70000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7220073.7 per sec) @ chr1:65000000-70000000
ForkPoolWorker-38,  processing 13 (21109.5 per sec) reads @ chr14:55000000-60000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7385172.8 per sec) @ chr14:55000000-60000000
ForkPoolWorker-38,  processing 0 (0.0 per sec) reads @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-38 countReadsInRegions_worker: processing 100316 (5635776.5 per sec) @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-38,  processing 14 (21337.3 per sec) reads @ chr2:50000000-55000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7492394.7 per sec) @ chr2:50000000-55000000
ForkPoolWorker-38,  processing 32 (33296.4 per sec) reads @ chr13:25000000-30000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7419770.0 per sec) @ chr13:25000000-30000000
ForkPoolWorker-38,  processing 9 (13970.7 per sec) reads @ chr10:60000000-65000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7397463.3 per sec) @ chr10:60000000-65000000
ForkPoolWorker-38,  processing 0 (0.0 per sec) reads @ chrUn_KI270528v1:0-2983
ForkPoolWorker-38 countReadsInRegions_worker: processing 2983 (581908.2 per sec) @ chrUn_KI270528v1:0-2983
ForkPoolWorker-38,  processing 14 (19501.9 per sec) reads @ chr10:5000000-10000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7237381.0 per sec) @ chr10:5000000-10000000
ForkPoolWorker-38,  processing 5 (9035.6 per sec) reads @ chr1:140000000-145000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7398820.4 per sec) @ chr1:140000000-145000000
ForkPoolWorker-38,  processing 0 (0.0 per sec) reads @ chrUn_KI270742v1:0-186739
ForkPoolWorker-38 countReadsInRegions_worker: processing 186739 (6549378.2 per sec) @ chrUn_KI270742v1:0-186739
ForkPoolWorker-38,  processing 0 (0.0 per sec) reads @ chrUn_KI270382v1:0-4215
ForkPoolWorker-38 countReadsInRegions_worker: processing 4215 (805494.4 per sec) @ chrUn_KI270382v1:0-4215
ForkPoolWorker-38,  processing 241 (82134.3 per sec) reads @ chr16:0-5000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7372775.2 per sec) @ chr16:0-5000000
ForkPoolWorker-38,  processing 0 (0.0 per sec) reads @ chrY:55000000-57227415
ForkPoolWorker-38 countReadsInRegions_worker: processing 2227415 (7288322.2 per sec) @ chrY:55000000-57227415
ForkPoolWorker-38,  processing 20 (27440.7 per sec) reads @ chr2:45000000-50000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7461873.2 per sec) @ chr2:45000000-50000000
ForkPoolWorker-38,  processing 6 (11280.1 per sec) reads @ chr15:95000000-100000000
ForkPoolWorker-38 countReadsInRegions_worker: processing 5000000 (7437882.9 per sec) @ chr15:95000000-100000000
ForkPoolWorker-6,  processing 87 (1327.8 per sec) reads @ chr9:135000000-138394717
