# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                           Version          Build                 Channel
ForkPoolWorker-32,  processing 0 (0.0 per sec) reads @ chr1_KI270712v1_random:0-176043
ForkPoolWorker-32 countReadsInRegions_worker: processing 176043 (9513952.6 per sec) @ chr1_KI270712v1_random:0-176043
ForkPoolWorker-32,  processing 31 (45993.4 per sec) reads @ chr5:130000000-135000000
ForkPoolWorker-32 countReadsInRegions_worker: processing 5000000 (11890099.7 per sec) @ chr5:130000000-135000000
ForkPoolWorker-32,  processing 64 (76893.6 per sec) reads @ chr15:65000000-70000000
ForkPoolWorker-32 countReadsInRegions_worker: processing 5000000 (11898106.9 per sec) @ chr15:65000000-70000000
ForkPoolWorker-32,  processing 0 (0.0 per sec) reads @ chrUn_KI270511v1:0-8127
ForkPoolWorker-32 countReadsInRegions_worker: processing 8127 (1692423.8 per sec) @ chrUn_KI270511v1:0-8127
ForkPoolWorker-32,  processing 79 (88857.6 per sec) reads @ chr13:110000000-114364328
ForkPoolWorker-32 countReadsInRegions_worker: processing 4364328 (11849636.4 per sec) @ chr13:110000000-114364328
ForkPoolWorker-32,  processing 109 (93569.2 per sec) reads @ chr1:0-5000000
ForkPoolWorker-32 countReadsInRegions_worker: processing 5000000 (12097085.8 per sec) @ chr1:0-5000000
ForkPoolWorker-32,  processing 0 (0.0 per sec) reads @ chr13:5000000-10000000
ForkPoolWorker-32 countReadsInRegions_worker: processing 5000000 (12187954.0 per sec) @ chr13:5000000-10000000
ForkPoolWorker-32,  processing 138 (95545.4 per sec) reads @ chr8:10000000-15000000
ForkPoolWorker-32 countReadsInRegions_worker: processing 5000000 (12155352.3 per sec) @ chr8:10000000-15000000
ForkPoolWorker-32,  processing 0 (0.0 per sec) reads @ chrUn_KI270378v1:0-1048
ForkPoolWorker-32 countReadsInRegions_worker: processing 1048 (260930.2 per sec) @ chrUn_KI270378v1:0-1048
ForkPoolWorker-32,  processing 3 (7458.8 per sec) reads @ chr9:65000000-70000000
ForkPoolWorker-32 countReadsInRegions_worker: processing 5000000 (12183146.4 per sec) @ chr9:65000000-70000000
ForkPoolWorker-25,  processing 14 (5047.7 per sec) reads @ chr6:100000000-105000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (10187406.5 per sec) @ chr6:100000000-105000000
ForkPoolWorker-25,  processing 0 (0.0 per sec) reads @ chrUn_KI270362v1:0-3530
ForkPoolWorker-25 countReadsInRegions_worker: processing 3530 (862965.2 per sec) @ chrUn_KI270362v1:0-3530
ForkPoolWorker-25,  processing 47 (60749.5 per sec) reads @ chr12:45000000-50000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12051752.7 per sec) @ chr12:45000000-50000000
ForkPoolWorker-25,  processing 0 (0.0 per sec) reads @ chr1:135000000-140000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12029071.9 per sec) @ chr1:135000000-140000000
ForkPoolWorker-25,  processing 75 (76669.0 per sec) reads @ chr7:125000000-130000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12006971.2 per sec) @ chr7:125000000-130000000
ForkPoolWorker-25,  processing 0 (0.0 per sec) reads @ chr9_KI270717v1_random:0-40062
ForkPoolWorker-25 countReadsInRegions_worker: processing 40062 (6193594.1 per sec) @ chr9_KI270717v1_random:0-40062
ForkPoolWorker-25,  processing 3 (8344.1 per sec) reads @ chrX:25000000-30000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (11865753.0 per sec) @ chrX:25000000-30000000
ForkPoolWorker-25,  processing 20 (39457.2 per sec) reads @ chr2:210000000-215000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (11775276.4 per sec) @ chr2:210000000-215000000
ForkPoolWorker-25,  processing 19 (32303.1 per sec) reads @ chr3:70000000-75000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (11874702.4 per sec) @ chr3:70000000-75000000
ForkPoolWorker-25,  processing 0 (0.0 per sec) reads @ chrUn_KI270465v1:0-1774
ForkPoolWorker-25 countReadsInRegions_worker: processing 1774 (467762.3 per sec) @ chrUn_KI270465v1:0-1774
ForkPoolWorker-25,  processing 11 (24270.0 per sec) reads @ chr4:140000000-145000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12037384.9 per sec) @ chr4:140000000-145000000
ForkPoolWorker-25,  processing 48 (53106.5 per sec) reads @ chr17:40000000-45000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12097518.4 per sec) @ chr17:40000000-45000000
ForkPoolWorker-25,  processing 17 (29884.0 per sec) reads @ chr3:135000000-140000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12128687.8 per sec) @ chr3:135000000-140000000
ForkPoolWorker-25,  processing 19 (33682.1 per sec) reads @ chr21:25000000-30000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12021045.9 per sec) @ chr21:25000000-30000000
ForkPoolWorker-25,  processing 64 (82418.0 per sec) reads @ chr7:140000000-145000000
ForkPoolWorker-25 countReadsInRegions_worker: processing 5000000 (12014723.7 per sec) @ chr7:140000000-145000000
ForkPoolWorker-27,  processing 22 (9246.9 per sec) reads @ chr5:0-5000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (5957318.9 per sec) @ chr5:0-5000000
ForkPoolWorker-27,  processing 54 (52734.0 per sec) reads @ chr3:35000000-40000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (12176497.1 per sec) @ chr3:35000000-40000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270374v1:0-2656
ForkPoolWorker-27 countReadsInRegions_worker: processing 2656 (409697.0 per sec) @ chrUn_KI270374v1:0-2656
ForkPoolWorker-27,  processing 39 (49270.4 per sec) reads @ chr5:55000000-60000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (12075339.6 per sec) @ chr5:55000000-60000000
ForkPoolWorker-27,  processing 21 (31502.3 per sec) reads @ chr2:175000000-180000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11890544.6 per sec) @ chr2:175000000-180000000
ForkPoolWorker-27,  processing 6 (11032.8 per sec) reads @ chr4:160000000-165000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11939732.9 per sec) @ chr4:160000000-165000000
ForkPoolWorker-27,  processing 49 (57698.2 per sec) reads @ chr2:120000000-125000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11835872.0 per sec) @ chr2:120000000-125000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270382v1:0-4215
ForkPoolWorker-27 countReadsInRegions_worker: processing 4215 (1073405.7 per sec) @ chrUn_KI270382v1:0-4215
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_GL000226v1:0-15008
ForkPoolWorker-27 countReadsInRegions_worker: processing 15008 (2817352.8 per sec) @ chrUn_GL000226v1:0-15008
ForkPoolWorker-27,  processing 59 (62223.8 per sec) reads @ chr20:60000000-64444167
ForkPoolWorker-27 countReadsInRegions_worker: processing 4444167 (11882903.2 per sec) @ chr20:60000000-64444167
ForkPoolWorker-27,  processing 128 (91304.6 per sec) reads @ chr16:85000000-90000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11951293.3 per sec) @ chr16:85000000-90000000
ForkPoolWorker-27,  processing 49 (71188.4 per sec) reads @ chr11:90000000-95000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11946058.1 per sec) @ chr11:90000000-95000000
ForkPoolWorker-27,  processing 53 (74247.9 per sec) reads @ chr10:65000000-70000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11880945.4 per sec) @ chr10:65000000-70000000
ForkPoolWorker-27,  processing 27 (44271.4 per sec) reads @ chr12:115000000-120000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (12002312.2 per sec) @ chr12:115000000-120000000
ForkPoolWorker-27,  processing 30 (47807.4 per sec) reads @ chr11:125000000-130000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (11955217.6 per sec) @ chr11:125000000-130000000
ForkPoolWorker-34,  processing 27 (8526.9 per sec) reads @ chr11:55000000-60000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (10124013.8 per sec) @ chr11:55000000-60000000
ForkPoolWorker-34,  processing 94 (96728.3 per sec) reads @ chr12:95000000-100000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (12019564.6 per sec) @ chr12:95000000-100000000
ForkPoolWorker-34,  processing 35 (54552.4 per sec) reads @ chr3:180000000-185000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11940827.4 per sec) @ chr3:180000000-185000000
ForkPoolWorker-34,  processing 49 (49823.2 per sec) reads @ chr9:75000000-80000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11892817.0 per sec) @ chr9:75000000-80000000
ForkPoolWorker-34,  processing 27 (38155.7 per sec) reads @ chrX:100000000-105000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11648120.1 per sec) @ chrX:100000000-105000000
ForkPoolWorker-34,  processing 15 (29831.5 per sec) reads @ chr12:65000000-70000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11841572.7 per sec) @ chr12:65000000-70000000
ForkPoolWorker-34,  processing 53 (74247.9 per sec) reads @ chr9:0-5000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11862142.1 per sec) @ chr9:0-5000000
ForkPoolWorker-34,  processing 492 (158909.4 per sec) reads @ chrM:0-16569
ForkPoolWorker-34 countReadsInRegions_worker: processing 16569 (2144523.3 per sec) @ chrM:0-16569
ForkPoolWorker-34,  processing 28 (51351.3 per sec) reads @ chr21:35000000-40000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11882904.4 per sec) @ chr21:35000000-40000000
ForkPoolWorker-34,  processing 0 (0.0 per sec) reads @ chrUn_KI270750v1:0-148850
ForkPoolWorker-34 countReadsInRegions_worker: processing 148850 (9247573.0 per sec) @ chrUn_KI270750v1:0-148850
ForkPoolWorker-34,  processing 43 (48652.6 per sec) reads @ chr11:105000000-110000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11564764.1 per sec) @ chr11:105000000-110000000
ForkPoolWorker-34,  processing 46 (57627.8 per sec) reads @ chr17:65000000-70000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11725457.4 per sec) @ chr17:65000000-70000000
ForkPoolWorker-34,  processing 17 (31480.4 per sec) reads @ chr4:55000000-60000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11841151.5 per sec) @ chr4:55000000-60000000
ForkPoolWorker-34,  processing 0 (0.0 per sec) reads @ chr11:135000000-135086622
ForkPoolWorker-34 countReadsInRegions_worker: processing 86622 (8895937.9 per sec) @ chr11:135000000-135086622
ForkPoolWorker-34,  processing 39 (48424.5 per sec) reads @ chr4:5000000-10000000
ForkPoolWorker-34 countReadsInRegions_worker: processing 5000000 (11714826.9 per sec) @ chr4:5000000-10000000
ForkPoolWorker-14,  processing 84 (32472.0 per sec) reads @ chr5:175000000-180000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (9681105.3 per sec) @ chr5:175000000-180000000
ForkPoolWorker-14,  processing 37 (56617.7 per sec) reads @ chr14:55000000-60000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11081472.2 per sec) @ chr14:55000000-60000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chr14:5000000-10000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11218856.2 per sec) @ chr14:5000000-10000000
ForkPoolWorker-14,  processing 81 (76759.7 per sec) reads @ chr12:5000000-10000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11290398.5 per sec) @ chr12:5000000-10000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270589v1:0-44474
ForkPoolWorker-14 countReadsInRegions_worker: processing 44474 (6587473.1 per sec) @ chrUn_KI270589v1:0-44474
ForkPoolWorker-14,  processing 22 (40084.6 per sec) reads @ chr4:110000000-115000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11390675.1 per sec) @ chr4:110000000-115000000
ForkPoolWorker-14,  processing 11 (21855.7 per sec) reads @ chr4:45000000-50000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11217152.0 per sec) @ chr4:45000000-50000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270329v1:0-1040
ForkPoolWorker-14 countReadsInRegions_worker: processing 1040 (260842.9 per sec) @ chrUn_KI270329v1:0-1040
ForkPoolWorker-14,  processing 13 (26417.6 per sec) reads @ chr4:20000000-25000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11378290.1 per sec) @ chr4:20000000-25000000
ForkPoolWorker-14,  processing 30 (49853.1 per sec) reads @ chr1:45000000-50000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11303799.0 per sec) @ chr1:45000000-50000000
ForkPoolWorker-14,  processing 18 (34473.7 per sec) reads @ chr18:50000000-55000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11601242.7 per sec) @ chr18:50000000-55000000
ForkPoolWorker-14,  processing 17 (36379.2 per sec) reads @ chr10:30000000-35000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11695977.9 per sec) @ chr10:30000000-35000000
ForkPoolWorker-14,  processing 17 (36194.5 per sec) reads @ chr3:80000000-85000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11776129.4 per sec) @ chr3:80000000-85000000
ForkPoolWorker-14,  processing 43 (63842.5 per sec) reads @ chr14:95000000-100000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (11671392.6 per sec) @ chr14:95000000-100000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270580v1:0-1553
ForkPoolWorker-14 countReadsInRegions_worker: processing 1553 (401389.8 per sec) @ chrUn_KI270580v1:0-1553
ForkPoolWorker-48,  processing 14 (14498.8 per sec) reads @ chr20:15000000-20000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (10501181.0 per sec) @ chr20:15000000-20000000
ForkPoolWorker-48,  processing 24 (33757.0 per sec) reads @ chr13:60000000-65000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11515100.6 per sec) @ chr13:60000000-65000000
ForkPoolWorker-48,  processing 0 (0.0 per sec) reads @ chrUn_KI270751v1:0-150742
ForkPoolWorker-48 countReadsInRegions_worker: processing 150742 (9129812.5 per sec) @ chrUn_KI270751v1:0-150742
ForkPoolWorker-48,  processing 13 (29003.2 per sec) reads @ chr1:215000000-220000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11854705.9 per sec) @ chr1:215000000-220000000
ForkPoolWorker-48,  processing 21 (40515.4 per sec) reads @ chr2:195000000-200000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (12097881.3 per sec) @ chr2:195000000-200000000
ForkPoolWorker-48,  processing 18 (35544.9 per sec) reads @ chr4:90000000-95000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (12036369.4 per sec) @ chr4:90000000-95000000
ForkPoolWorker-48,  processing 21 (36900.0 per sec) reads @ chr10:5000000-10000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11941799.8 per sec) @ chr10:5000000-10000000
ForkPoolWorker-48,  processing 21 (30754.3 per sec) reads @ chr13:70000000-75000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11834729.8 per sec) @ chr13:70000000-75000000
ForkPoolWorker-48,  processing 212 (118987.3 per sec) reads @ chr12:120000000-125000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11780952.0 per sec) @ chr12:120000000-125000000
ForkPoolWorker-48,  processing 2 (5592.4 per sec) reads @ chrX:155000000-156040895
ForkPoolWorker-48 countReadsInRegions_worker: processing 1040895 (11505740.1 per sec) @ chrX:155000000-156040895
ForkPoolWorker-48,  processing 25 (40206.1 per sec) reads @ chr9:110000000-115000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11991544.2 per sec) @ chr9:110000000-115000000
ForkPoolWorker-48,  processing 26 (39800.0 per sec) reads @ chrX:130000000-135000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (12078357.9 per sec) @ chrX:130000000-135000000
ForkPoolWorker-48,  processing 17 (29672.6 per sec) reads @ chrX:30000000-35000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11932884.8 per sec) @ chrX:30000000-35000000
ForkPoolWorker-48,  processing 32 (42771.7 per sec) reads @ chr1:50000000-55000000
ForkPoolWorker-48 countReadsInRegions_worker: processing 5000000 (11962364.3 per sec) @ chr1:50000000-55000000
ForkPoolWorker-48,  processing 0 (0.0 per sec) reads @ chrUn_KI270338v1:0-1428
ForkPoolWorker-48 countReadsInRegions_worker: processing 1428 (406948.4 per sec) @ chrUn_KI270338v1:0-1428
ForkPoolWorker-20,  processing 128 (26534.4 per sec) reads @ chr7:115000000-120000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (10054232.3 per sec) @ chr7:115000000-120000000
ForkPoolWorker-20,  processing 4 (7817.9 per sec) reads @ chr3:90000000-95000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (12224328.4 per sec) @ chr3:90000000-95000000
ForkPoolWorker-20,  processing 0 (0.0 per sec) reads @ chrUn_KI270584v1:0-4513
ForkPoolWorker-20 countReadsInRegions_worker: processing 4513 (1129206.8 per sec) @ chrUn_KI270584v1:0-4513
ForkPoolWorker-20,  processing 29 (51344.4 per sec) reads @ chr3:130000000-135000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (12127362.2 per sec) @ chr3:130000000-135000000
ForkPoolWorker-20,  processing 4 (9279.4 per sec) reads @ chr9:70000000-75000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (12235076.1 per sec) @ chr9:70000000-75000000
ForkPoolWorker-20,  processing 27 (41090.8 per sec) reads @ chr7:65000000-70000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11978243.1 per sec) @ chr7:65000000-70000000
ForkPoolWorker-20,  processing 72 (64763.0 per sec) reads @ chr1:40000000-45000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (12034255.8 per sec) @ chr1:40000000-45000000
ForkPoolWorker-20,  processing 0 (0.0 per sec) reads @ chrUn_KI270422v1:0-1445
ForkPoolWorker-20 countReadsInRegions_worker: processing 1445 (384395.8 per sec) @ chrUn_KI270422v1:0-1445
ForkPoolWorker-20,  processing 27 (43606.5 per sec) reads @ chr6:20000000-25000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11868875.7 per sec) @ chr6:20000000-25000000
ForkPoolWorker-20,  processing 15 (28728.1 per sec) reads @ chr3:75000000-80000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11838270.6 per sec) @ chr3:75000000-80000000
ForkPoolWorker-20,  processing 42 (57269.4 per sec) reads @ chr20:50000000-55000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11960549.6 per sec) @ chr20:50000000-55000000
ForkPoolWorker-20,  processing 0 (0.0 per sec) reads @ chrUn_KI270743v1:0-210658
ForkPoolWorker-20 countReadsInRegions_worker: processing 210658 (9625715.7 per sec) @ chrUn_KI270743v1:0-210658
ForkPoolWorker-20,  processing 16 (32752.0 per sec) reads @ chr4:60000000-65000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11839821.1 per sec) @ chr4:60000000-65000000
ForkPoolWorker-20,  processing 16 (31491.7 per sec) reads @ chr15:30000000-35000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11390854.5 per sec) @ chr15:30000000-35000000
ForkPoolWorker-20,  processing 28 (45947.0 per sec) reads @ chr10:45000000-50000000
ForkPoolWorker-20 countReadsInRegions_worker: processing 5000000 (11846522.7 per sec) @ chr10:45000000-50000000
ForkPoolWorker-44,  processing 26 (27181.4 per sec) reads @ chr2:125000000-130000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (9022651.4 per sec) @ chr2:125000000-130000000
ForkPoolWorker-44,  processing 41 (51906.6 per sec) reads @ chr17:15000000-20000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11816345.5 per sec) @ chr17:15000000-20000000
ForkPoolWorker-44,  processing 15 (27473.6 per sec) reads @ chr13:105000000-110000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11648346.5 per sec) @ chr13:105000000-110000000
ForkPoolWorker-44,  processing 31 (46370.7 per sec) reads @ chr1:105000000-110000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11861706.0 per sec) @ chr1:105000000-110000000
ForkPoolWorker-44,  processing 1 (2452.8 per sec) reads @ chr9:40000000-45000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11677111.5 per sec) @ chr9:40000000-45000000
ForkPoolWorker-44,  processing 39 (54308.7 per sec) reads @ chr1:30000000-35000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11401685.9 per sec) @ chr1:30000000-35000000
ForkPoolWorker-44,  processing 42 (55959.6 per sec) reads @ chr2:10000000-15000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11622337.4 per sec) @ chr2:10000000-15000000
ForkPoolWorker-44,  processing 61 (69449.7 per sec) reads @ chr10:105000000-110000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11549949.2 per sec) @ chr10:105000000-110000000
ForkPoolWorker-44,  processing 53 (67691.3 per sec) reads @ chr19:30000000-35000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11595360.6 per sec) @ chr19:30000000-35000000
ForkPoolWorker-44,  processing 9 (20338.8 per sec) reads @ chr22:50000000-50818468
ForkPoolWorker-44 countReadsInRegions_worker: processing 818468 (10787627.7 per sec) @ chr22:50000000-50818468
ForkPoolWorker-44,  processing 41 (49358.9 per sec) reads @ chr14:90000000-95000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11745519.9 per sec) @ chr14:90000000-95000000
ForkPoolWorker-44,  processing 19 (30061.0 per sec) reads @ chr20:5000000-10000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11950632.7 per sec) @ chr20:5000000-10000000
ForkPoolWorker-44,  processing 0 (0.0 per sec) reads @ chrUn_KI270429v1:0-1361
ForkPoolWorker-44 countReadsInRegions_worker: processing 1361 (314740.5 per sec) @ chrUn_KI270429v1:0-1361
ForkPoolWorker-44,  processing 60 (64116.7 per sec) reads @ chr11:45000000-50000000
ForkPoolWorker-44 countReadsInRegions_worker: processing 5000000 (11807297.7 per sec) @ chr11:45000000-50000000
ForkPoolWorker-44,  processing 0 (0.0 per sec) reads @ chrUn_KI270336v1:0-1026
ForkPoolWorker-44 countReadsInRegions_worker: processing 1026 (250195.1 per sec) @ chrUn_KI270336v1:0-1026
ForkPoolWorker-47,  processing 26 (12297.2 per sec) reads @ chr5:140000000-145000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (10874366.4 per sec) @ chr5:140000000-145000000
ForkPoolWorker-47,  processing 14 (26898.9 per sec) reads @ chr5:90000000-95000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11718198.0 per sec) @ chr5:90000000-95000000
ForkPoolWorker-47,  processing 59 (68003.3 per sec) reads @ chr1:145000000-150000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11975883.2 per sec) @ chr1:145000000-150000000
ForkPoolWorker-47,  processing 300 (143969.2 per sec) reads @ chr1:205000000-210000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11961368.2 per sec) @ chr1:205000000-210000000
ForkPoolWorker-47,  processing 23 (40550.2 per sec) reads @ chr21:20000000-25000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11835798.5 per sec) @ chr21:20000000-25000000
ForkPoolWorker-47,  processing 212 (111525.5 per sec) reads @ chr16:0-5000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11723294.4 per sec) @ chr16:0-5000000
ForkPoolWorker-47,  processing 18 (33719.3 per sec) reads @ chr13:90000000-95000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11836974.3 per sec) @ chr13:90000000-95000000
ForkPoolWorker-47,  processing 467 (162120.5 per sec) reads @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-47 countReadsInRegions_worker: processing 179772 (8282003.2 per sec) @ chr22_KI270733v1_random:0-179772
ForkPoolWorker-47,  processing 0 (0.0 per sec) reads @ chrUn_KI270757v1:0-71251
ForkPoolWorker-47 countReadsInRegions_worker: processing 71251 (7824894.1 per sec) @ chrUn_KI270757v1:0-71251
ForkPoolWorker-47,  processing 16 (35135.5 per sec) reads @ chr9:10000000-15000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11907909.8 per sec) @ chr9:10000000-15000000
ForkPoolWorker-47,  processing 95 (92708.0 per sec) reads @ chr13:20000000-25000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (12018228.3 per sec) @ chr13:20000000-25000000
ForkPoolWorker-47,  processing 13 (30701.5 per sec) reads @ chr22:10000000-15000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11993190.1 per sec) @ chr22:10000000-15000000
ForkPoolWorker-47,  processing 10 (22957.3 per sec) reads @ chr1:100000000-105000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (12034276.6 per sec) @ chr1:100000000-105000000
ForkPoolWorker-47,  processing 1 (3084.0 per sec) reads @ chr1_KI270708v1_random:0-127682
ForkPoolWorker-47 countReadsInRegions_worker: processing 127682 (9376142.4 per sec) @ chr1_KI270708v1_random:0-127682
ForkPoolWorker-47,  processing 20 (37183.5 per sec) reads @ chr6:105000000-110000000
ForkPoolWorker-47 countReadsInRegions_worker: processing 5000000 (11826354.1 per sec) @ chr6:105000000-110000000
ForkPoolWorker-31,  processing 149 (26908.6 per sec) reads @ chr17:5000000-10000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (10263981.0 per sec) @ chr17:5000000-10000000
ForkPoolWorker-31,  processing 18 (27920.7 per sec) reads @ chr5:180000000-181538259
ForkPoolWorker-31 countReadsInRegions_worker: processing 1538259 (11746108.3 per sec) @ chr5:180000000-181538259
ForkPoolWorker-31,  processing 5 (11459.8 per sec) reads @ chrY:15000000-20000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12253992.8 per sec) @ chrY:15000000-20000000
ForkPoolWorker-31,  processing 36 (56007.0 per sec) reads @ chrY:10000000-15000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12285816.4 per sec) @ chrY:10000000-15000000
ForkPoolWorker-31,  processing 23 (34952.5 per sec) reads @ chr1:85000000-90000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12223865.3 per sec) @ chr1:85000000-90000000
ForkPoolWorker-31,  processing 27 (42815.2 per sec) reads @ chr4:80000000-85000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12177239.4 per sec) @ chr4:80000000-85000000
ForkPoolWorker-31,  processing 0 (0.0 per sec) reads @ chrUn_KI270593v1:0-3041
ForkPoolWorker-31 countReadsInRegions_worker: processing 3041 (483194.2 per sec) @ chrUn_KI270593v1:0-3041
ForkPoolWorker-31,  processing 18 (26772.2 per sec) reads @ chr4:75000000-80000000
