# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                    Version                   Build  Channel
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chr14_KI270724v1_random:0-39555
ForkPoolWorker-29 countReadsInRegions_worker: processing 39555 (3471193.5 per sec) @ chr14_KI270724v1_random:0-39555
ForkPoolWorker-29,  processing 20 (25266.9 per sec) reads @ chr7:50000000-55000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7024211.2 per sec) @ chr7:50000000-55000000
ForkPoolWorker-29,  processing 48 (42626.8 per sec) reads @ chr2:110000000-115000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (6997011.6 per sec) @ chr2:110000000-115000000
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chr15:15000000-20000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7061222.5 per sec) @ chr15:15000000-20000000
ForkPoolWorker-29,  processing 10 (15092.9 per sec) reads @ chr9:85000000-90000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7054061.4 per sec) @ chr9:85000000-90000000
ForkPoolWorker-29,  processing 0 (0.0 per sec) reads @ chr16:90000000-90338345
ForkPoolWorker-29 countReadsInRegions_worker: processing 338345 (6315432.0 per sec) @ chr16:90000000-90338345
ForkPoolWorker-29,  processing 40 (38234.3 per sec) reads @ chrX:100000000-105000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7018430.7 per sec) @ chrX:100000000-105000000
ForkPoolWorker-29,  processing 11 (15827.6 per sec) reads @ chr10:35000000-40000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7032714.7 per sec) @ chr10:35000000-40000000
ForkPoolWorker-29,  processing 10 (14758.3 per sec) reads @ chr15:50000000-55000000
ForkPoolWorker-29 countReadsInRegions_worker: processing 5000000 (7022759.9 per sec) @ chr15:50000000-55000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270320v1:0-4416
ForkPoolWorker-27 countReadsInRegions_worker: processing 4416 (475533.9 per sec) @ chrUn_KI270320v1:0-4416
ForkPoolWorker-27,  processing 17 (19768.0 per sec) reads @ chr2:225000000-230000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (6696907.5 per sec) @ chr2:225000000-230000000
ForkPoolWorker-27,  processing 27 (27420.4 per sec) reads @ chr3:110000000-115000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7129241.7 per sec) @ chr3:110000000-115000000
ForkPoolWorker-27,  processing 5 (7481.8 per sec) reads @ chr3:85000000-90000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7142027.2 per sec) @ chr3:85000000-90000000
ForkPoolWorker-27,  processing 16 (20802.5 per sec) reads @ chr2:15000000-20000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7131016.2 per sec) @ chr2:15000000-20000000
ForkPoolWorker-27,  processing 202 (72526.1 per sec) reads @ chr17:60000000-65000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7126012.5 per sec) @ chr17:60000000-65000000
ForkPoolWorker-27,  processing 8 (12710.0 per sec) reads @ chr5:125000000-130000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7160638.7 per sec) @ chr5:125000000-130000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chr1_KI270707v1_random:0-32032
ForkPoolWorker-27 countReadsInRegions_worker: processing 32032 (3372880.4 per sec) @ chr1_KI270707v1_random:0-32032
ForkPoolWorker-27,  processing 18 (23080.9 per sec) reads @ chr13:75000000-80000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7154424.1 per sec) @ chr13:75000000-80000000
ForkPoolWorker-27,  processing 11 (17711.1 per sec) reads @ chr12:35000000-40000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7148578.4 per sec) @ chr12:35000000-40000000
ForkPoolWorker-27,  processing 133 (66631.9 per sec) reads @ chr19:35000000-40000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7127850.8 per sec) @ chr19:35000000-40000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270752v1:0-27745
ForkPoolWorker-27 countReadsInRegions_worker: processing 27745 (3248679.9 per sec) @ chrUn_KI270752v1:0-27745
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270518v1:0-2186
ForkPoolWorker-27 countReadsInRegions_worker: processing 2186 (407717.4 per sec) @ chrUn_KI270518v1:0-2186
ForkPoolWorker-27,  processing 4 (8023.5 per sec) reads @ chr11:50000000-55000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7141314.6 per sec) @ chr11:50000000-55000000
ForkPoolWorker-27,  processing 0 (0.0 per sec) reads @ chrUn_KI270754v1:0-40191
ForkPoolWorker-27 countReadsInRegions_worker: processing 40191 (3875158.5 per sec) @ chrUn_KI270754v1:0-40191
ForkPoolWorker-27,  processing 32 (30776.8 per sec) reads @ chr2:175000000-180000000
ForkPoolWorker-27 countReadsInRegions_worker: processing 5000000 (7131622.5 per sec) @ chr2:175000000-180000000
ForkPoolWorker-24,  processing 70 (3797.3 per sec) reads @ chr2:235000000-240000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (6509716.4 per sec) @ chr2:235000000-240000000
ForkPoolWorker-24,  processing 40 (25217.5 per sec) reads @ chr2:205000000-210000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7080870.4 per sec) @ chr2:205000000-210000000
ForkPoolWorker-24,  processing 5 (7983.1 per sec) reads @ chr18:65000000-70000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7110110.6 per sec) @ chr18:65000000-70000000
ForkPoolWorker-24,  processing 38 (48007.1 per sec) reads @ chrUn_KI270442v1:0-392061
ForkPoolWorker-24 countReadsInRegions_worker: processing 392061 (6286741.7 per sec) @ chrUn_KI270442v1:0-392061
ForkPoolWorker-24,  processing 34 (29697.3 per sec) reads @ chr22:25000000-30000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7032391.6 per sec) @ chr22:25000000-30000000
ForkPoolWorker-24,  processing 59 (46930.4 per sec) reads @ chr1:200000000-205000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7088078.8 per sec) @ chr1:200000000-205000000
ForkPoolWorker-24,  processing 46 (43700.6 per sec) reads @ chr20:15000000-20000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7125753.5 per sec) @ chr20:15000000-20000000
ForkPoolWorker-24,  processing 42 (37345.9 per sec) reads @ chr11:115000000-120000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7109826.1 per sec) @ chr11:115000000-120000000
ForkPoolWorker-24,  processing 10 (14820.9 per sec) reads @ chr11:20000000-25000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7119884.5 per sec) @ chr11:20000000-25000000
ForkPoolWorker-24,  processing 517 (90359.8 per sec) reads @ chr17:40000000-45000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7079687.1 per sec) @ chr17:40000000-45000000
ForkPoolWorker-24,  processing 177 (78927.5 per sec) reads @ chr14:105000000-107043718
ForkPoolWorker-24 countReadsInRegions_worker: processing 2043718 (6976231.4 per sec) @ chr14:105000000-107043718
ForkPoolWorker-24,  processing 20 (24535.3 per sec) reads @ chrX:5000000-10000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (7119316.5 per sec) @ chrX:5000000-10000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270412v1:0-1179
ForkPoolWorker-14 countReadsInRegions_worker: processing 1179 (109322.3 per sec) @ chrUn_KI270412v1:0-1179
ForkPoolWorker-14,  processing 23 (24009.2 per sec) reads @ chr14:35000000-40000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (6886083.8 per sec) @ chr14:35000000-40000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270411v1:0-2646
ForkPoolWorker-14 countReadsInRegions_worker: processing 2646 (392368.0 per sec) @ chrUn_KI270411v1:0-2646
ForkPoolWorker-14,  processing 7 (10870.1 per sec) reads @ chr4:140000000-145000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (6749193.7 per sec) @ chr4:140000000-145000000
ForkPoolWorker-14,  processing 731 (90910.2 per sec) reads @ chr1:160000000-165000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (6948910.5 per sec) @ chr1:160000000-165000000
ForkPoolWorker-14,  processing 58 (45770.4 per sec) reads @ chr2:95000000-100000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7063327.2 per sec) @ chr2:95000000-100000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_GL000216v2:0-176608
ForkPoolWorker-14 countReadsInRegions_worker: processing 176608 (5714587.1 per sec) @ chrUn_GL000216v2:0-176608
ForkPoolWorker-14,  processing 16 (16938.1 per sec) reads @ chrX:120000000-125000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7046005.7 per sec) @ chrX:120000000-125000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chr16:40000000-45000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7050063.3 per sec) @ chr16:40000000-45000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270395v1:0-1143
ForkPoolWorker-14 countReadsInRegions_worker: processing 1143 (219690.7 per sec) @ chrUn_KI270395v1:0-1143
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270593v1:0-3041
ForkPoolWorker-14 countReadsInRegions_worker: processing 3041 (552973.1 per sec) @ chrUn_KI270593v1:0-3041
ForkPoolWorker-14,  processing 100 (60419.2 per sec) reads @ chr1:10000000-15000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7025095.9 per sec) @ chr1:10000000-15000000
ForkPoolWorker-14,  processing 24 (27586.5 per sec) reads @ chr4:180000000-185000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7032233.6 per sec) @ chr4:180000000-185000000
ForkPoolWorker-14,  processing 15 (20957.5 per sec) reads @ chr18:50000000-55000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7053288.0 per sec) @ chr18:50000000-55000000
ForkPoolWorker-14,  processing 95 (54816.2 per sec) reads @ chr6:30000000-35000000
ForkPoolWorker-14 countReadsInRegions_worker: processing 5000000 (7048864.2 per sec) @ chr6:30000000-35000000
ForkPoolWorker-14,  processing 0 (0.0 per sec) reads @ chrUn_KI270330v1:0-1652
ForkPoolWorker-14 countReadsInRegions_worker: processing 1652 (289214.0 per sec) @ chrUn_KI270330v1:0-1652
ForkPoolWorker-22,  processing 22 (1209.9 per sec) reads @ chr9:95000000-100000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (6701562.1 per sec) @ chr9:95000000-100000000
ForkPoolWorker-22,  processing 6 (9754.2 per sec) reads @ chr7:35000000-40000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (6849352.9 per sec) @ chr7:35000000-40000000
ForkPoolWorker-22,  processing 0 (0.0 per sec) reads @ chr15:10000000-15000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7020686.3 per sec) @ chr15:10000000-15000000
ForkPoolWorker-22,  processing 14 (16700.9 per sec) reads @ chr4:10000000-15000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7071467.9 per sec) @ chr4:10000000-15000000
ForkPoolWorker-22,  processing 79 (45112.3 per sec) reads @ chrX:150000000-155000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7072929.9 per sec) @ chrX:150000000-155000000
ForkPoolWorker-22,  processing 0 (0.0 per sec) reads @ chrUn_KI270389v1:0-1298
ForkPoolWorker-22 countReadsInRegions_worker: processing 1298 (246701.4 per sec) @ chrUn_KI270389v1:0-1298
ForkPoolWorker-22,  processing 15 (21020.6 per sec) reads @ chr3:105000000-110000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7091578.2 per sec) @ chr3:105000000-110000000
ForkPoolWorker-22,  processing 76 (53664.5 per sec) reads @ chr20:60000000-64444167
ForkPoolWorker-22 countReadsInRegions_worker: processing 4444167 (7078792.3 per sec) @ chr20:60000000-64444167
ForkPoolWorker-22,  processing 57 (39872.5 per sec) reads @ chr9:130000000-135000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7113216.8 per sec) @ chr9:130000000-135000000
ForkPoolWorker-22,  processing 34 (35412.5 per sec) reads @ chr9:0-5000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7115608.6 per sec) @ chr9:0-5000000
ForkPoolWorker-22,  processing 3 (5727.3 per sec) reads @ chr6:55000000-60000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (7116772.4 per sec) @ chr6:55000000-60000000
ForkPoolWorker-22,  processing 19 (24733.6 per sec) reads @ chr6:135000000-140000000
ForkPoolWorker-22 countReadsInRegions_worker: processing 5000000 (6756911.2 per sec) @ chr6:135000000-140000000
ForkPoolWorker-45,  processing 39 (2831.3 per sec) reads @ chr11:130000000-135000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (6556060.6 per sec) @ chr11:130000000-135000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270386v1:0-1788
ForkPoolWorker-45 countReadsInRegions_worker: processing 1788 (184061.8 per sec) @ chrUn_KI270386v1:0-1788
ForkPoolWorker-45,  processing 71 (45892.4 per sec) reads @ chr16:55000000-60000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7041761.3 per sec) @ chr16:55000000-60000000
ForkPoolWorker-45,  processing 21 (25339.6 per sec) reads @ chr21:40000000-45000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7071153.2 per sec) @ chr21:40000000-45000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270373v1:0-1451
ForkPoolWorker-45 countReadsInRegions_worker: processing 1451 (266774.9 per sec) @ chrUn_KI270373v1:0-1451
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270510v1:0-2415
ForkPoolWorker-45 countReadsInRegions_worker: processing 2415 (476199.7 per sec) @ chrUn_KI270510v1:0-2415
ForkPoolWorker-45,  processing 30 (34625.5 per sec) reads @ chr2:220000000-225000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7065249.9 per sec) @ chr2:220000000-225000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270508v1:0-1951
ForkPoolWorker-45 countReadsInRegions_worker: processing 1951 (375629.4 per sec) @ chrUn_KI270508v1:0-1951
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270438v1:0-112505
ForkPoolWorker-45 countReadsInRegions_worker: processing 112505 (5383441.4 per sec) @ chrUn_KI270438v1:0-112505
ForkPoolWorker-45,  processing 22 (27520.0 per sec) reads @ chr10:45000000-50000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7154126.3 per sec) @ chr10:45000000-50000000
ForkPoolWorker-45,  processing 3 (5711.7 per sec) reads @ chr14:80000000-85000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7117216.9 per sec) @ chr14:80000000-85000000
ForkPoolWorker-45,  processing 16 (21536.9 per sec) reads @ chr4:75000000-80000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7110127.5 per sec) @ chr4:75000000-80000000
ForkPoolWorker-45,  processing 94 (61962.1 per sec) reads @ chr19:55000000-58617616
ForkPoolWorker-45 countReadsInRegions_worker: processing 3617616 (7094452.7 per sec) @ chr19:55000000-58617616
ForkPoolWorker-45,  processing 26 (28926.2 per sec) reads @ chr14:55000000-60000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7125830.9 per sec) @ chr14:55000000-60000000
ForkPoolWorker-45,  processing 5 (8630.3 per sec) reads @ chr4:15000000-20000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7119795.0 per sec) @ chr4:15000000-20000000
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chrUn_KI270515v1:0-6361
ForkPoolWorker-45 countReadsInRegions_worker: processing 6361 (1017892.0 per sec) @ chrUn_KI270515v1:0-6361
ForkPoolWorker-45,  processing 1 (2432.9 per sec) reads @ chr22_KI270738v1_random:0-99375
ForkPoolWorker-45 countReadsInRegions_worker: processing 99375 (5733430.9 per sec) @ chr22_KI270738v1_random:0-99375
ForkPoolWorker-45,  processing 0 (0.0 per sec) reads @ chr9_KI270719v1_random:0-176845
ForkPoolWorker-45 countReadsInRegions_worker: processing 176845 (6504680.2 per sec) @ chr9_KI270719v1_random:0-176845
ForkPoolWorker-45,  processing 29849 (102927.3 per sec) reads @ chrUn_GL000220v1:0-161802
ForkPoolWorker-45 countReadsInRegions_worker: processing 161802 (515499.8 per sec) @ chrUn_GL000220v1:0-161802
ForkPoolWorker-45,  processing 18 (22198.6 per sec) reads @ chr3:175000000-180000000
ForkPoolWorker-45 countReadsInRegions_worker: processing 5000000 (7098582.6 per sec) @ chr3:175000000-180000000
ForkPoolWorker-28,  processing 12 (742.8 per sec) reads @ chr3:55000000-60000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (6730669.2 per sec) @ chr3:55000000-60000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-28 countReadsInRegions_worker: processing 43739 (3766494.8 per sec) @ chr14_KI270726v1_random:0-43739
ForkPoolWorker-28,  processing 95 (50001.1 per sec) reads @ chr19:50000000-55000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7010758.4 per sec) @ chr19:50000000-55000000
ForkPoolWorker-28,  processing 11 (16863.1 per sec) reads @ chr4:130000000-135000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7082618.5 per sec) @ chr4:130000000-135000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chr8:145000000-145138636
ForkPoolWorker-28 countReadsInRegions_worker: processing 138636 (5851209.8 per sec) @ chr8:145000000-145138636
ForkPoolWorker-28,  processing 10 (14995.7 per sec) reads @ chr10:55000000-60000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7131661.3 per sec) @ chr10:55000000-60000000
ForkPoolWorker-28,  processing 86 (50854.4 per sec) reads @ chr11:65000000-70000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7119674.2 per sec) @ chr11:65000000-70000000
ForkPoolWorker-28,  processing 4 (8260.6 per sec) reads @ chr14_GL000225v1_random:0-211173
ForkPoolWorker-28 countReadsInRegions_worker: processing 211173 (6215430.9 per sec) @ chr14_GL000225v1_random:0-211173
ForkPoolWorker-28,  processing 7 (11848.3 per sec) reads @ chr1:80000000-85000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7151223.3 per sec) @ chr1:80000000-85000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chr15:5000000-10000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7130856.2 per sec) @ chr15:5000000-10000000
ForkPoolWorker-28,  processing 23 (24226.3 per sec) reads @ chr11:125000000-130000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7124226.0 per sec) @ chr11:125000000-130000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chrUn_KI270384v1:0-1658
ForkPoolWorker-28 countReadsInRegions_worker: processing 1658 (329831.0 per sec) @ chrUn_KI270384v1:0-1658
ForkPoolWorker-28,  processing 321 (80337.2 per sec) reads @ chr16:0-5000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7099221.8 per sec) @ chr16:0-5000000
ForkPoolWorker-28,  processing 27 (33093.6 per sec) reads @ chr4:110000000-115000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7125387.9 per sec) @ chr4:110000000-115000000
ForkPoolWorker-28,  processing 0 (0.0 per sec) reads @ chrUn_KI270548v1:0-1599
ForkPoolWorker-28 countReadsInRegions_worker: processing 1599 (278737.0 per sec) @ chrUn_KI270548v1:0-1599
ForkPoolWorker-28,  processing 75 (54870.5 per sec) reads @ chr20:35000000-40000000
ForkPoolWorker-28 countReadsInRegions_worker: processing 5000000 (7163319.4 per sec) @ chr20:35000000-40000000
ForkPoolWorker-42,  processing 36 (2619.2 per sec) reads @ chr8:25000000-30000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (6729537.4 per sec) @ chr8:25000000-30000000
ForkPoolWorker-42,  processing 0 (0.0 per sec) reads @ chrUn_KI270310v1:0-1201
ForkPoolWorker-42 countReadsInRegions_worker: processing 1201 (119151.3 per sec) @ chrUn_KI270310v1:0-1201
ForkPoolWorker-42,  processing 60 (40550.8 per sec) reads @ chr10:125000000-130000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7118567.3 per sec) @ chr10:125000000-130000000
ForkPoolWorker-42,  processing 20 (22139.4 per sec) reads @ chr7:130000000-135000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7134249.9 per sec) @ chr7:130000000-135000000
ForkPoolWorker-42,  processing 8 (11436.4 per sec) reads @ chrX:80000000-85000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7130645.2 per sec) @ chrX:80000000-85000000
ForkPoolWorker-42,  processing 0 (0.0 per sec) reads @ chrUn_KI270376v1:0-1136
ForkPoolWorker-42 countReadsInRegions_worker: processing 1136 (201835.4 per sec) @ chrUn_KI270376v1:0-1136
ForkPoolWorker-42,  processing 17 (22464.8 per sec) reads @ chr1:75000000-80000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7119896.5 per sec) @ chr1:75000000-80000000
ForkPoolWorker-42,  processing 0 (0.0 per sec) reads @ chr15:0-5000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7127274.3 per sec) @ chr15:0-5000000
ForkPoolWorker-42,  processing 24 (30302.0 per sec) reads @ chr4:55000000-60000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7114341.3 per sec) @ chr4:55000000-60000000
ForkPoolWorker-42,  processing 11 (19152.1 per sec) reads @ chr6:170000000-170805979
ForkPoolWorker-42 countReadsInRegions_worker: processing 805979 (6712657.1 per sec) @ chr6:170000000-170805979
ForkPoolWorker-42,  processing 0 (0.0 per sec) reads @ chr18:15000000-20000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7160905.2 per sec) @ chr18:15000000-20000000
ForkPoolWorker-42,  processing 16 (21116.7 per sec) reads @ chr2:195000000-200000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7146802.5 per sec) @ chr2:195000000-200000000
ForkPoolWorker-42,  processing 0 (0.0 per sec) reads @ chrUn_KI270591v1:0-5796
ForkPoolWorker-42 countReadsInRegions_worker: processing 5796 (938436.1 per sec) @ chrUn_KI270591v1:0-5796
ForkPoolWorker-42,  processing 0 (0.0 per sec) reads @ chrUn_KI270590v1:0-4685
ForkPoolWorker-42 countReadsInRegions_worker: processing 4685 (844484.7 per sec) @ chrUn_KI270590v1:0-4685
ForkPoolWorker-42,  processing 53 (46779.9 per sec) reads @ chrX:35000000-40000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7150569.8 per sec) @ chrX:35000000-40000000
ForkPoolWorker-42,  processing 75 (61887.2 per sec) reads @ chrX:105000000-110000000
ForkPoolWorker-42 countReadsInRegions_worker: processing 5000000 (7535531.6 per sec) @ chrX:105000000-110000000
ForkPoolWorker-1,  processing 0 (0.0 per sec) reads @ chrUn_KI270742v1:0-186739
ForkPoolWorker-1 countReadsInRegions_worker: processing 186739 (5192075.3 per sec) @ chrUn_KI270742v1:0-186739
ForkPoolWorker-1,  processing 7 (8298.5 per sec) reads @ chr1:95000000-100000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7468934.2 per sec) @ chr1:95000000-100000000
ForkPoolWorker-1,  processing 43 (35991.8 per sec) reads @ chr15:70000000-75000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (6963724.2 per sec) @ chr15:70000000-75000000
ForkPoolWorker-1,  processing 34 (36342.1 per sec) reads @ chr2:10000000-15000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7107457.5 per sec) @ chr2:10000000-15000000
ForkPoolWorker-1,  processing 9 (14261.0 per sec) reads @ chr1:185000000-190000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7116287.0 per sec) @ chr1:185000000-190000000
ForkPoolWorker-1,  processing 8 (12875.8 per sec) reads @ chr6:75000000-80000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7140954.7 per sec) @ chr6:75000000-80000000
ForkPoolWorker-1,  processing 0 (0.0 per sec) reads @ chr9_KI270720v1_random:0-39050
ForkPoolWorker-1 countReadsInRegions_worker: processing 39050 (3822614.7 per sec) @ chr9_KI270720v1_random:0-39050
ForkPoolWorker-1,  processing 7 (12018.1 per sec) reads @ chr16:60000000-65000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7149068.2 per sec) @ chr16:60000000-65000000
ForkPoolWorker-1,  processing 55 (46650.5 per sec) reads @ chr20:0-5000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7140636.2 per sec) @ chr20:0-5000000
ForkPoolWorker-1,  processing 43 (44898.0 per sec) reads @ chr21:45000000-46709983
ForkPoolWorker-1 countReadsInRegions_worker: processing 1709983 (7053998.8 per sec) @ chr21:45000000-46709983
ForkPoolWorker-1,  processing 0 (0.0 per sec) reads @ chrUn_KI270374v1:0-2656
ForkPoolWorker-1 countReadsInRegions_worker: processing 2656 (456317.2 per sec) @ chrUn_KI270374v1:0-2656
ForkPoolWorker-1,  processing 47 (45600.8 per sec) reads @ chr6:105000000-110000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7151764.7 per sec) @ chr6:105000000-110000000
ForkPoolWorker-1,  processing 32 (34117.4 per sec) reads @ chr13:30000000-35000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7134436.8 per sec) @ chr13:30000000-35000000
ForkPoolWorker-1,  processing 289 (90499.8 per sec) reads @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-1 countReadsInRegions_worker: processing 40745 (3058612.5 per sec) @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-1,  processing 16 (20757.5 per sec) reads @ chr2:35000000-40000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7162715.0 per sec) @ chr2:35000000-40000000
ForkPoolWorker-1,  processing 9 (15650.4 per sec) reads @ chr4:125000000-130000000
ForkPoolWorker-1 countReadsInRegions_worker: processing 5000000 (7537316.4 per sec) @ chr4:125000000-130000000
ForkPoolWorker-41,  processing 12 (864.8 per sec) reads @ chr3:80000000-85000000
ForkPoolWorker-41 countReadsInRegions_worker: processing 5000000 (6725383.1 per sec) @ chr3:80000000-85000000
ForkPoolWorker-41,  processing 1196 (96132.5 per sec) reads @ chr1:15000000-20000000
ForkPoolWorker-41 countReadsInRegions_worker: processing 5000000 (6811883.2 per sec) @ chr1:15000000-20000000
ForkPoolWorker-41,  processing 1 (1897.9 per sec) reads @ chrX:60000000-65000000
ForkPoolWorker-41 countReadsInRegions_worker: processing 5000000 (7031193.8 per sec) @ chrX:60000000-65000000
ForkPoolWorker-41,  processing 0 (0.0 per sec) reads @ chrY_KI270740v1_random:0-37240
